time,X,Y,Z,ROLL,PITCH,YAW
0.659,0.1318359,1.999939,-0.3742676,-0.01381679,0.2874809,-0.7657252
0.682,0.2719727,1.999939,-0.456543,-0.02832061,0.4726717,-1.44771
0.704,0.4179688,1.748047,-0.5263672,0.07648855,0.6303817,-2.06145
0.728,0.552002,1.626221,-0.59375,0.2699237,0.6790839,-2.501374
0.749,0.6513672,1.327148,-0.5869141,0.2789313,0.7703817,-2.501374
0.77,0.7177734,1.116699,-0.9255371,0.1701527,0.771832,-2.501374
0.792,0.9343262,0.06103516,-0.6955566,-0.3963359,0.8929008,-2.501374
0.813,0.8618164,-1.436279,-0.7705078,-0.7500763,1.25313,-2.501374
0.834,0.4406738,-2.0,-1.101318,-0.3615267,1.497023,-2.501374
0.856,0.09301758,-2.0,-1.791748,-0.0119084,1.421832,-2.444198
0.877,-0.2109375,-1.926025,-2.0,-0.09763359,0.9052671,-1.803817
0.898,-0.3291016,-1.557373,-2.0,-0.1282443,0.2246565,-1.34145
0.92,-0.2629395,-1.436279,-1.491943,-0.08961832,-0.1053435,-0.9957253
0.941,-0.2150879,-1.344727,-1.097412,-0.03534351,-0.1738168,-0.6728244
0.963,-0.2038574,-1.077637,-0.9335938,0.05251908,-0.1212214,-0.3775573
0.984,-0.1604004,-0.7041016,-0.8422852,0.1787023,-0.04221374,-0.2677863
1.005,-0.1333008,-0.6503906,-0.7370605,0.04496183,0.1076336,-0.2801527
1.027,-0.1152344,-0.802002,-0.8525391,-0.09664122,0.2180916,-0.2293893
1.048,-0.07885742,-0.9990234,-0.9138184,-0.1606107,0.2187023,-0.03984733
1.069,-0.04516602,-1.0979,-0.8266602,-0.1501527,0.2235878,0.1741221
1.091,-0.004394531,-1.281494,-0.7700195,-0.2173283,0.2957252,0.4487786
1.112,0.0324707,-1.314209,-0.84375,-0.2570992,0.379771,0.7824428
1.134,0.06079102,-1.344482,-0.9694824,-0.3318321,0.3879389,1.104351
1.155,0.1262207,-1.46167,-1.074707,-0.4024427,0.3440458,1.468473
1.176,0.1853027,-1.447266,-1.218262,-0.3577099,0.1977863,1.879924
1.198,0.309082,-1.292236,-1.180664,-0.2310687,0.006412214,2.313511
1.219,0.4694824,-0.9462891,-1.014404,-0.04145038,-0.1033588,2.501298
1.241,0.5874023,-0.5595703,-0.8476563,0.2329771,-0.07969466,2.501298
1.262,0.6499023,-0.1660156,-0.829834,0.3521374,0.07763359,2.501298
1.283,0.6928711,0.2019043,-0.9196777,0.5629008,0.2647328,2.501298
