time,X,Y,Z,ROLL,PITCH,YAW
4.541,0.09667969,-0.005371094,-1.480957,0.06473283,1.017634,0.4865649
4.563,0.07006836,0.0703125,-1.491455,0.1080916,0.898397,0.3246565
4.585,0.1015625,-0.1088867,-1.494141,0.1055725,0.7962595,0.231374
4.608,0.1643066,-0.170166,-1.472656,0.1041985,0.7028244,0.2632824
4.629,0.2250977,-0.08666992,-1.516846,0.2073282,0.5910687,0.2909924
4.651,0.2226563,0.121582,-1.607422,0.2965649,0.4050382,0.2422901
4.672,0.1459961,0.284668,-1.48584,0.2467175,0.2373282,0.04366413
4.693,0.1320801,0.1687012,-1.335938,0.1398473,0.218626,-0.1959542
4.715,0.2050781,-0.1757813,-1.372559,0.07030534,0.2365649,-0.2622137
4.736,0.2705078,-0.4035645,-1.492676,0.08664123,0.1515267,-0.1284733
4.757,0.2844238,-0.2163086,-1.516113,0.07396947,0.0210687,0.03847328
4.779,0.2785645,0.02636719,-1.567383,0.07137404,-0.1190076,-0.03251908
4.8,0.2802734,0.03540039,-1.523682,0.01099237,-0.2641985,-0.1844275
4.821,0.2451172,0.03393555,-1.424072,-0.02656488,-0.3575572,-0.3229771
4.843,0.2468262,-0.1176758,-1.289795,-0.08801526,-0.3764122,-0.4251908
4.864,0.260498,-0.2578125,-1.340576,-0.1448092,-0.379771,-0.4283206
4.886,0.2485352,-0.1804199,-1.391357,-0.1324427,-0.4419847,-0.3825954
4.907,0.2373047,-0.01391602,-1.358154,-0.1429771,-0.500687,-0.4441985
4.928,0.2412109,-0.02978516,-1.39624,-0.1974046,-0.5357252,-0.5729008
4.95,0.2810059,-0.151123,-1.552002,-0.07793893,-0.6742748,-0.5819848
4.971,0.2629395,0.04052734,-1.568848,0.08366412,-0.9107634,-0.6135878
4.992,0.1999512,0.1174316,-1.420166,0.06778626,-1.039313,-0.8448092
5.014,0.1765137,-0.2961426,-1.408936,-0.05748092,-1.072595,-0.999084
5.035,0.208252,-0.5854492,-1.255859,-0.2337405,-1.088397,-0.8676336
5.057,0.2143555,-0.4665527,-1.237305,-0.1336641,-1.066412,-0.6835114
5.078,0.192627,-0.1496582,-1.336914,0.004274809,-1.134198,-0.6466412
5.099,0.2077637,0.03369141,-1.32666,-0.01091603,-1.226031,-0.7535878
5.121,0.2526855,0.06591797,-1.225098,-0.001755725,-1.289237,-0.9187786
5.142,0.2490234,-0.07055664,-1.117676,-0.06328244,-1.268626,-1.038244
5.163,0.2475586,-0.2402344,-1.114258,-0.1961832,-1.211221,-1.066336
