time,X,Y,Z,ROLL,PITCH,YAW
1.956,0.5351563,1.515869,-1.520508,0.06534351,0.2256489,2.501298
1.979,0.4726563,1.81958,-1.406982,-0.08114504,0.08137405,2.452595
2.009,0.2954102,1.999939,-1.324707,0.7341222,-0.3807633,1.608092
2.031,0.2460938,1.999939,-0.6791992,0.338855,-0.520458,1.074809
2.052,0.2685547,1.999939,0.03173828,-0.0821374,-0.2169466,0.5964122
2.074,0.2817383,1.999939,0.1728516,0.1341221,0.2646565,0.01076336
2.095,0.3955078,1.999939,-0.06958008,0.3049618,0.629084,-0.6070992
2.116,0.4819336,1.999939,-0.2033691,0.0972519,0.9050382,-1.28626
2.138,0.7062988,1.799805,-0.1730957,-0.161603,1.218015,-1.943511
2.159,0.8540039,1.4375,-0.4025879,0.09091603,1.475572,-2.455878
2.18,0.9956055,1.24707,-0.7788086,0.249313,1.547252,-2.501374
2.202,1.086182,1.058594,-1.052002,0.3883969,1.469084,-2.501374
2.223,1.201904,0.9067383,-1.152832,0.3654198,1.345191,-2.501374
2.245,1.281494,0.1782227,-1.360107,0.249542,1.406718,-2.501374
2.266,1.310547,-0.7731934,-1.601318,-0.2619084,1.399389,-2.501374
2.287,1.104248,-1.505371,-1.864502,-0.8085497,1.434046,-2.501374
2.309,0.8193359,-1.945068,-1.977295,-0.978397,1.336489,-2.501374
2.33,0.5097656,-2.0,-2.0,-0.4512214,1.12771,-2.501374
2.351,0.2648926,-2.0,-2.0,0.06427481,0.840687,-1.972824
2.373,0.04394531,-2.0,-2.0,-0.07160306,0.6590839,-1.44313
2.394,-0.1242676,-2.0,-2.0,-0.5612977,0.4305344,-0.5758779
2.415,-0.2297363,-2.0,-2.0,-0.1893893,0.07053435,0.380916
2.437,-0.2192383,-2.0,-2.0,1.020382,-0.740229,1.222595
2.458,0.0612793,-1.545166,-2.0,1.591756,-1.651298,1.892672
2.48,0.5512695,-0.8166504,-2.0,1.556489,-2.296489,2.349847
2.501,0.8427734,-0.05444336,-2.0,1.528931,-2.501374,2.496794
2.522,0.9692383,0.4802246,-2.0,1.477481,-2.501374,2.364351
2.544,0.9992676,0.8225098,-1.702393,1.487023,-2.501374,2.069847
2.565,0.869873,0.8876953,-0.4189453,1.506641,-2.501374,1.654886
2.587,0.6726074,0.5991211,0.420166,1.627939,-2.501374,1.359695
