time,X,Y,Z,ROLL,PITCH,YAW
5.222,0.2822266,-0.8029785,-0.223877,-0.4900764,1.733817,1.553053
5.245,0.4399414,-0.3681641,-0.4553223,0.1316794,1.781069,1.895573
5.267,0.2216797,0.06347656,-0.2932129,-0.2803054,2.208931,1.746641
5.291,0.1171875,0.3786621,-0.449707,-0.1900763,2.501298,1.351832
5.312,0.01733398,-0.4194336,-1.30249,-0.07549619,2.501298,1.238321
5.334,0.09814453,-0.574707,-2.0,0.08832062,2.481756,1.970534
5.355,0.01049805,0.4848633,-2.0,0.4726717,1.956718,2.371756
5.376,0.09716797,1.427979,-2.0,0.8055725,1.469695,2.221145
5.398,0.01879883,1.999939,-1.906494,0.6514504,1.125954,1.564122
5.419,-0.2189941,1.999939,-1.86499,0.2320611,1.220763,0.5887786
5.441,-0.2568359,1.012695,-2.0,0.05259542,0.9226717,0.1096947
5.462,-0.2661133,0.736084,-2.0,0.1122901,0.08076336,0.2826717
5.483,-0.1601563,1.324951,-2.0,0.2731297,-0.4844275,0.2574046
5.505,0.01220703,1.876709,-1.64502,0.2506107,-0.8675572,-0.2503054
5.526,0.05957031,1.593506,-1.021484,0.1744275,-0.8396947,-0.9151145
5.547,0.01879883,1.070557,-0.9492188,-0.01145038,-0.4977099,-1.178931
5.569,0.08422852,1.131104,-1.23584,-0.1832061,-0.3059542,-1.207863
5.59,0.2001953,1.616943,-1.468994,-0.2536641,-0.2791603,-1.48458
5.611,0.3122559,1.945068,-1.787354,-0.2238931,-0.4621374,-2.137405
5.633,0.5554199,1.919189,-1.812012,-0.01946565,-0.850458,-2.501374
5.654,0.7849121,1.316895,-1.564941,0.0978626,-1.12374,-2.501374
5.676,0.9157715,0.496582,-1.576904,0.1829771,-1.340992,-2.501374
5.697,1.01709,0.2192383,-1.4375,0.559313,-1.735954,-2.501374
5.718,0.9707031,-0.6235352,-1.113281,0.5035878,-1.999924,-2.501374
5.74,0.7426758,-1.583496,-0.8034668,0.9386259,-2.175191,-2.501374
5.761,0.4748535,-0.8359375,-0.1625977,0.8936642,-2.058092,-2.501374
5.782,0.2744141,-1.391357,-0.1604004,0.6645038,-1.698321,-2.349771
5.804,0.1923828,-1.720215,-0.1513672,0.2644275,-1.491298,-1.530687
5.825,0.09838867,-1.575928,0.2880859,-0.6458778,-0.9672519,-0.8164886
5.846,-0.004394531,-1.137207,0.2854004,-0.8901527,-0.2640458,-0.3629008
