time,X,Y,Z,ROLL,PITCH,YAW
1.945,0.5126953,-0.2575684,-0.9006348,0.6535115,0.8703053,2.161374
1.968,0.3972168,-0.1101074,-1.01709,0.6214504,1.007481,2.240534
1.99,0.2956543,0.237793,-1.290527,0.5055725,1.103206,2.310076
2.013,0.1713867,0.6445313,-1.572266,0.4990839,1.067252,2.20374
2.034,-0.1081543,0.8964844,-1.733398,0.37,0.9430534,2.012061
2.055,-0.3398438,1.095947,-1.806152,0.1157252,0.7538931,1.840305
2.077,-0.4924316,1.332275,-1.663574,0.2831298,0.5777099,1.495496
2.098,-0.6032715,1.450684,-1.564209,0.6207633,0.4486259,0.9858779
2.12,-0.7480469,1.218994,-1.42334,0.3679389,0.3735115,0.6016794
2.141,-0.8730469,1.021973,-1.313232,-0.2116794,0.3958015,0.4742748
2.162,-0.9331055,0.949707,-1.536377,-0.2529007,0.3567939,0.300458
2.184,-0.9641113,0.8181152,-1.721436,0.1861069,0.06465649,0.128855
2.205,-0.9106445,0.8012695,-1.56958,0.3681679,-0.1851908,0.06061069
2.226,-0.8701172,0.8952637,-1.468994,0.02984733,-0.2767175,-0.006564885
2.248,-0.842041,1.038574,-1.509277,-0.2486259,-0.3435878,-0.198855
2.269,-0.8068848,1.015869,-1.527344,-0.06465649,-0.4476336,-0.5974809
2.291,-0.8486328,0.7490234,-1.546143,0.1791603,-0.5224428,-0.9313741
2.312,-0.8754883,0.4907227,-1.771484,0.1681679,-0.5973282,-1.062443
2.333,-0.8378906,0.3608398,-1.97583,-0.02290076,-0.7333588,-1.096947
2.355,-0.7148438,0.3684082,-2.0,0.1569466,-0.9298473,-1.243053
2.376,-0.5493164,0.1418457,-2.0,0.4205343,-1.134351,-1.41313
2.397,-0.4978027,-0.1306152,-1.964844,0.4367939,-1.276336,-1.384122
2.419,-0.3911133,-0.2280273,-1.99292,0.2842748,-1.446947,-1.340687
2.44,-0.2578125,-0.4714355,-1.866455,0.1416031,-1.676718,-1.157099
2.461,-0.05126953,-0.3615723,-1.599121,0.1898473,-1.795191,-0.9606871
2.483,0.08520508,-0.2299805,-1.480469,0.439542,-1.932595,-1.01084
2.504,0.1503906,-0.4428711,-1.37793,0.2534351,-2.131756,-1.005496
2.526,0.4667969,-0.6672363,-0.9899902,-0.1987023,-2.324351,-0.7666412
2.547,0.3945313,-0.7241211,-0.015625,-0.6400764,-2.063206,-0.430916
2.568,0.3464355,-0.6765137,0.0168457,-0.7151908,-1.614962,-0.3937404
