time,X,Y,Z,ROLL,PITCH,YAW
1.944,0.5756836,-1.667969,-0.3693848,-0.4419084,-1.077176,-0.9248092
1.966,0.4221191,-1.547852,0.002441406,-0.2032061,-1.02626,-0.2901527
1.988,0.307373,-1.199707,0.1086426,0.0002290076,-0.8280152,0.2075572
2.011,0.1318359,-0.5866699,0.217041,0.03671756,-0.6384733,0.450458
2.033,0.005859375,-0.3361816,0.0949707,0.1312977,-0.4524427,0.299771
2.054,-0.05688477,-0.6633301,-0.1489258,-0.3433588,-0.5109923,0.1792366
2.076,-0.1953125,-1.111572,-0.2265625,0.3198473,-0.6996946,0.5917558
2.097,-0.3479004,-0.9926758,-0.1081543,0.3317557,-0.8048092,0.9614504
2.118,-0.3955078,-0.395752,0.1655273,0.2542748,-0.7964122,1.154962
2.14,-0.5129395,-0.02441406,0.3786621,0.2648092,-0.5885496,0.9700001
2.161,-0.7382813,-0.01733398,0.2214355,0.71229,-0.389542,0.6166412
2.183,-0.7060547,-0.4172363,0.1550293,0.6170992,-0.3208397,0.4586259
2.204,-0.7629395,-0.4572754,-0.0222168,1.517023,-0.2445801,0.5983206
2.225,-0.9440918,-0.1154785,-0.1220703,2.068244,-0.3329008,0.5481679
2.247,-0.96875,-0.04345703,0.185791,1.508931,-0.3696947,0.4106107
2.268,-0.8330078,0.03076172,0.1796875,1.550458,-0.2232061,0.2275573
2.289,-1.12207,-0.4272461,1.999939,1.61313,0.3267176,-0.04374046
2.311,-0.5280762,-0.6005859,0.3227539,1.390153,1.673206,0.1664122
2.332,-1.230957,0.4470215,-1.699707,1.671527,0.8193892,-0.3273282
2.353,-1.110596,0.001464844,-0.597168,0.4439694,0.09755725,-0.5535878
2.375,-1.093506,-0.6401367,-0.5722656,-0.4675572,-0.1326718,-0.3428244
2.396,-1.169678,-0.5957031,1.230225,-0.161603,0.2603817,-0.07427481
2.418,-0.9980469,-0.5632324,0.9064941,-0.3819084,1.442519,0.1217557
2.439,-0.9758301,-0.3352051,-0.4633789,-0.6212977,1.73,0.2214504
2.46,-0.9707031,0.05053711,-1.440918,-0.1074809,1.205954,0.03549618
2.482,-1.009766,0.03369141,-1.522949,0.3028244,0.3681679,-0.2344275
2.503,-1.100586,-0.171875,-0.9123535,0.2039695,-0.2340458,-0.4065649
2.525,-0.9628906,-0.4516602,-0.3354492,-0.08648855,-0.4053435,-0.400458
2.546,-0.9355469,-0.7609863,-0.0793457,-0.0570229,-0.2518321,-0.1957252
2.567,-0.8962402,-0.9418945,-0.04492188,0.2298473,-0.005801527,0.1010687
