time,X,Y,Z,ROLL,PITCH,YAW
1.947,-0.5178223,-0.4851074,-1.51416,0.1338931,-0.02610687,0.5858016
1.97,-0.4956055,-0.3261719,-1.362305,0.04076336,-0.08893129,0.6860305
1.992,-0.4624023,-0.3510742,-1.483154,0.05389313,-0.1606107,0.6577099
2.016,-0.387207,-0.5117188,-1.42627,0.329771,-0.2979389,0.6548855
2.037,-0.3193359,-0.7226563,-1.210938,0.3973283,-0.309771,0.7998473
2.059,-0.3515625,-0.8825684,-1.342773,0.4741984,-0.1916031,1.103969
2.08,-0.2697754,-0.7744141,-1.585205,0.4287786,-0.3250382,1.479466
2.101,-0.2282715,-0.4348145,-1.51001,0.3701527,-0.5258016,1.685038
2.123,-0.1015625,-0.2346191,-1.419434,0.5256488,-0.6874046,1.628397
2.144,-0.140625,-0.3515625,-1.272705,0.6416794,-0.7338932,1.621832
2.165,-0.0300293,-0.3295898,-1.275635,0.7329007,-0.7883206,1.742137
2.187,0.02978516,-0.1337891,-1.111572,0.6220611,-0.8778625,1.829618
2.208,0.0871582,0.01220703,-0.8728027,0.5696946,-0.8436641,1.793893
2.23,0.1547852,0.01049805,-0.7702637,0.8136642,-0.6258015,1.699466
2.251,0.1623535,0.05541992,-0.7854004,1.057252,-0.4225191,1.676488
2.273,0.1762695,0.2216797,-0.7641602,1.020763,-0.3409924,1.632977
2.294,0.190918,0.3388672,-0.6125488,0.9319084,-0.2180153,1.524122
2.315,0.2202148,0.3464355,-0.614502,0.7080916,-0.07694656,1.414275
2.337,0.2092285,0.3764648,-0.6364746,0.6268702,0.01725191,1.357023
2.358,0.2663574,0.5612793,-0.6159668,0.7135115,0.1285496,1.209008
2.379,0.2519531,0.5671387,-0.5561523,0.6232824,0.2980153,1.014122
2.401,0.2006836,0.5666504,-0.7255859,0.6119084,0.4532061,0.8726718
2.422,0.1640625,0.6794434,-0.7839355,0.5327481,0.530916,0.7389313
2.443,0.145752,0.7263184,-0.9211426,0.4309924,0.6345038,0.5336641
2.465,0.1120605,0.5622559,-1.140381,0.4060306,0.6133588,0.3814504
2.486,0.08398438,0.5761719,-1.203125,0.3518321,0.5007634,0.3250382
2.507,0.04125977,0.6569824,-1.159912,0.3623664,0.4845038,0.2038931
2.529,0.05834961,0.6467285,-1.316895,0.4294657,0.4899237,0.06328244
2.55,-0.02832031,0.5654297,-1.445801,0.3438931,0.3594656,0.008778625
2.572,-0.1357422,0.6181641,-1.470215,0.1725191,0.1745802,0.01534351
