time,X,Y,Z,ROLL,PITCH,YAW
1.946,0.276123,1.312256,-0.06054688,-0.01832061,0.1640458,-0.3151908
1.968,0.4853516,1.097168,-0.1721191,-0.3835114,0.5141985,-0.4947328
1.99,0.3747559,1.344971,-0.03466797,-0.6014504,0.7774046,-0.6626718
2.013,0.4118652,1.694824,-0.0402832,-0.5445038,1.042366,-1.226718
2.034,0.6071777,1.439697,-0.01660156,-0.5741985,1.375267,-1.921756
2.056,0.824707,0.8347168,-0.1257324,-0.8829008,1.920687,-2.329542
2.077,0.7844238,0.4604492,-0.5581055,-0.9616031,2.300534,-2.359084
2.098,0.7924805,0.6408691,-0.7580566,-0.5809923,2.296641,-2.501374
2.12,0.7629395,0.293457,-0.3730469,-0.3871756,2.415344,-2.501374
2.141,0.8811035,-0.1088867,-0.2397461,-0.6680152,2.501298,-2.501374
2.162,1.008789,0.02392578,-0.5166016,-0.7429008,2.501298,-2.501374
2.184,1.078125,-0.0534668,-1.071777,-0.4896183,2.501298,-2.501374
2.205,0.8432617,-0.3474121,-1.809326,-0.2092366,2.501298,-2.501374
2.227,0.746582,-0.5617676,-2.0,-0.2958779,2.501298,-2.483893
2.248,0.276123,-0.6745605,-2.0,-0.4578626,2.501298,-2.182595
2.269,-0.1481934,-0.9572754,-2.0,-0.5773283,2.501298,-1.724351
2.291,-0.510498,-0.614502,-2.0,-0.2965649,1.686946,-1.31771
2.312,-0.5563965,-0.286377,-2.0,-0.08152672,0.7532825,-1.227634
2.333,-0.4553223,-0.2026367,-2.0,-0.04900763,0.3872519,-1.219389
2.355,-0.3723145,-0.4724121,-1.882324,-0.2774809,0.3277099,-1.04084
2.376,-0.3161621,-0.6379395,-1.911621,-0.2867939,0.170687,-0.6521374
2.398,-0.2788086,-0.4863281,-1.824219,-0.03984733,-0.0948855,-0.2535878
2.419,-0.171875,-0.1796875,-1.593262,0.02763359,-0.3470229,-0.01641221
2.44,-0.1171875,0.07788086,-1.243408,0.06076336,-0.4210687,0.0219084
2.462,-0.09106445,0.1025391,-1.106201,-0.03267176,-0.3437405,0.01022901
2.483,-0.1394043,0.201416,-1.234863,0.06778626,-0.3156488,-0.04
2.504,-0.1379395,0.2666016,-1.489746,0.4012214,-0.5416794,-0.1629771
2.526,-0.1242676,0.3874512,-1.530518,0.6522138,-0.9358779,-0.2628244
2.547,-0.06225586,0.4707031,-1.339111,0.6284733,-1.263893,-0.359084
2.568,-0.05004883,0.4890137,-1.007813,0.7037405,-1.392061,-0.4787786
