time,X,Y,Z,ROLL,PITCH,YAW
5.864,0.3642578,-0.1362305,0.2287598,-0.8312977,0.5970229,0.2148092
5.886,0.2724609,-0.1955566,-0.08569336,-0.5038931,0.7847328,0.2912214
5.908,0.2978516,-0.1708984,-0.0234375,-0.5189313,0.8234351,0.3967939
5.93,0.3483887,-0.05419922,0.2805176,-0.2222901,1.036031,0.2981679
5.952,0.3652344,-0.2053223,0.331543,-0.01251908,1.497481,0.1438931
5.973,0.4709473,-0.4909668,0.1496582,-0.08473283,1.997023,0.2445801
5.994,0.5410156,-0.5354004,0.175293,-0.1296947,2.490229,0.4841985
6.016,0.5695801,-0.3415527,-0.2380371,0.3719084,2.501298,0.5278626
6.037,0.4389648,-0.5222168,-1.019531,0.4138168,2.501298,0.5529008
6.059,0.3630371,-0.7109375,-1.198486,-0.2071756,2.501298,0.9826717
6.08,0.3481445,-0.517334,-1.164307,-0.1968702,2.501298,1.433053
6.101,0.3879395,-0.1960449,-2.0,0.2241221,2.501298,1.661145
6.123,0.2685547,0.1313477,-2.0,0.4208397,2.501298,1.827328
6.144,0.1323242,0.7099609,-2.0,-0.1245038,2.166412,1.861145
6.166,0.1633301,1.0896,-2.0,-0.1937405,1.606565,1.608397
6.187,0.008789063,1.581299,-2.0,0.2467175,1.120076,1.103435
6.208,-0.2856445,1.903809,-2.0,0.4784733,0.4165649,0.2826717
6.23,-0.3137207,1.409424,-2.0,0.3200763,-0.2101527,-0.3876336
6.251,-0.2075195,1.023193,-2.0,0.1529008,-0.6054962,-0.6146565
6.272,-0.1708984,1.113281,-2.0,0.141145,-1.065573,-0.8343512
6.294,-0.02661133,1.316406,-2.0,0.1287023,-1.658321,-1.206641
6.315,0.2084961,1.232422,-1.603027,-0.02954198,-2.000611,-1.656565
6.337,0.4492188,1.144043,-1.297607,0.002137405,-2.064275,-2.053435
6.358,0.6313477,0.9482422,-1.125488,-0.08274809,-2.011985,-2.390229
6.379,0.6958008,0.8876953,-1.063477,-0.02122137,-1.893053,-2.501374
6.401,0.7368164,0.6921387,-1.095215,0.1741985,-1.85916,-2.501374
6.422,0.7316895,-0.1091309,-0.972168,0.0438168,-1.876412,-2.501374
6.443,0.6625977,-1.027588,-0.7297363,-0.2355725,-1.690229,-2.501374
6.465,0.4187012,-1.154541,-0.8376465,-0.1293893,-1.482595,-1.988321
6.486,0.3164063,-0.8327637,-0.8796387,-0.3471756,-1.4,-1.381756
