time,X,Y,Z,ROLL,PITCH,YAW
1.957,0.359375,1.831543,-0.4887695,0.7148092,1.26229,-0.2503054
1.98,0.4594727,1.712646,-0.7687988,0.8667175,0.988168,-0.8519084
2.011,0.2683105,1.733643,-0.4956055,0.9446565,0.6119084,-1.743511
2.033,0.192627,1.410156,-0.3466797,0.800229,0.7105343,-2.332824
2.054,0.2338867,0.7902832,-0.5078125,0.7254198,0.7829771,-2.501374
2.075,0.1594238,0.6572266,-0.4987793,0.7708397,0.7547328,-2.501374
2.097,0.0002441406,0.9614258,-0.4365234,0.909313,0.7961832,-2.501374
2.118,0.05078125,0.6591797,-0.4350586,0.8641222,0.9001527,-2.501374
2.14,0.02148438,-0.2268066,-0.3427734,0.7923664,1.109542,-2.501374
2.161,-0.1242676,-0.3291016,-0.453125,0.6191603,1.46374,-2.501374
2.182,-0.05908203,0.15625,-0.800293,0.5065649,1.670687,-2.46542
2.204,-0.1345215,-0.02954102,-0.9943848,0.5725954,1.618931,-2.501374
2.225,-0.135498,-0.6574707,-0.9912109,0.6803817,1.590611,-2.310916
2.246,-0.2365723,-0.8874512,-1.197754,0.7163359,1.589542,-1.875038
2.268,-0.1079102,-0.6916504,-1.368164,0.4119847,1.454275,-1.464809
2.289,-0.3068848,-0.2871094,-1.352783,0.3367176,1.296107,-1.33771
2.31,-0.3398438,-0.3522949,-1.450439,0.7767939,1.147939,-1.427023
2.332,-0.3095703,-0.885498,-1.767334,1.114733,0.8041985,-1.253893
2.353,-0.213623,-1.060059,-1.632813,0.330458,0.4312977,-0.7212977
2.375,-0.3469238,-0.581543,-1.334473,-0.008625955,0.3087023,-0.3874046
2.396,-0.4138184,-0.3374023,-1.396973,0.1264886,0.3550382,-0.3551908
2.417,-0.3037109,-0.3552246,-1.661621,0.2160306,0.1855725,-0.3359542
2.439,-0.2834473,-0.3830566,-1.683594,0.2661069,-0.1605344,-0.2500763
2.46,-0.3005371,-0.28125,-1.385498,0.3201527,-0.3806107,-0.1713741
2.481,-0.2946777,-0.2646484,-1.183594,0.0005343512,-0.3591603,-0.1266412
2.503,-0.2834473,-0.2929688,-1.240479,-0.6078626,-0.3245038,-0.03885496
2.524,-0.326416,-0.1462402,-1.215576,-0.5755725,-0.3427481,0.02343511
2.545,-0.2836914,-0.105957,-1.347168,-0.6355725,-0.489313,-0.000610687
2.567,-0.3203125,-0.05932617,-1.228516,-0.1389313,-0.6981679,-0.04801527
2.588,-0.4799805,0.1286621,-0.06445313,-0.5574809,-0.6712214,-0.03480916
