time,X,Y,Z,ROLL,PITCH,YAW
0.0,-0.1762695,-0.3273926,-0.4555664,-0.2017557,-1.368702,0.3187786
0.023,-0.1850586,-0.1364746,-0.375,-0.5429771,-1.367557,-0.005954199
0.045,-0.1572266,-0.3674316,-0.348877,-0.8916031,-1.389313,-0.329542
0.07,-0.1337891,-0.6816406,0.04272461,-0.9505343,-1.229542,-0.331374
0.092,-0.07617188,-0.7963867,0.2028809,-0.6252671,-0.8493893,-0.2545801
0.113,-0.06079102,-0.6984863,0.2995605,-0.3257252,-0.4264122,-0.1864886
0.134,-0.09423828,-0.626709,0.246582,-0.1438168,0.01679389,-0.1541221
0.156,-0.1206055,-0.6704102,0.02050781,-0.07335878,0.3155725,-0.08755725
0.177,-0.1520996,-0.6713867,-0.1560059,-0.03732824,0.4075572,0.02557252
0.199,-0.1911621,-0.6386719,-0.2124023,0.1731298,0.3710687,0.1155725
0.22,-0.3083496,-0.6828613,-0.1210938,0.4163359,0.3631298,0.1775572
0.241,-0.4631348,-0.6733398,-0.05175781,0.5201527,0.4249619,0.2893893
0.263,-0.677002,-0.4990234,-0.08081055,0.5016031,0.4832825,0.3384733
0.284,-0.9333496,-0.3730469,-0.08862305,0.4501527,0.5440458,0.3237405
0.306,-1.140625,-0.04174805,-0.3339844,0.3603817,0.5782443,0.2151908
0.327,-1.439697,0.2834473,-0.6796875,0.2756489,0.4721374,-0.1232824
0.348,-1.822021,0.1242676,-0.9067383,0.2525191,0.2123664,-0.6048092
0.37,-2.0,-0.1098633,-1.080811,0.1316794,-0.01931298,-0.7992367
0.391,-1.978516,-0.07373047,-1.410645,-0.2414504,-0.4512214,-0.9887787
0.412,-1.717529,-0.4111328,-1.658447,-0.6509161,-1.088626,-1.218015
0.434,-1.265625,-0.8464355,-1.648193,-0.9859542,-1.831527,-1.287557
0.455,-0.7265625,-1.33374,-1.107178,-0.5696183,-2.383817,-1.27374
0.477,-0.5373535,-1.935059,-0.4147949,-0.2132824,-2.498321,-0.939542
0.498,-0.3664551,-2.0,0.02026367,-0.6322901,-2.27,-0.3022901
0.519,-0.08569336,-1.966797,0.1904297,-0.7936641,-1.898168,0.2871756
0.541,-0.09399414,-1.428955,0.2338867,-0.4766412,-1.514198,0.578855
0.562,-0.01049805,-0.9904785,0.1467285,-0.5050382,-1.261221,0.6541221
0.583,0.1037598,-0.8181152,0.1723633,-0.3503817,-1.116107,0.6030535
0.605,0.1352539,-0.793457,0.3405762,-0.4821374,-0.9083206,0.6358016
0.626,0.2050781,-0.7429199,0.4018555,-0.002977099,-0.5867176,0.6649618
