time,X,Y,Z,ROLL,PITCH,YAW
3.266,-0.1027832,0.009521484,-1.059814,0.01992366,-0.04717557,0.02755725
3.288,-0.09814453,0.06420898,-1.04248,0.01038168,-0.05343511,0.03519084
3.31,-0.08862305,0.08325195,-1.02124,0.02145038,-0.0389313,0.008473283
3.335,-0.1030273,0.04638672,-1.041504,0.03137404,-0.02938931,-0.006870229
3.357,-0.1018066,0.03442383,-1.057373,0.02824428,-0.03358779,0.01282443
3.378,-0.1105957,0.06201172,-1.065186,0.02717557,-0.04007633,0.02984733
3.399,-0.1115723,0.09082031,-1.067139,0.0270229,-0.04312977,0.02656488
3.421,-0.1147461,0.09082031,-1.050049,0.02870229,-0.05442748,0.00351145
3.442,-0.1149902,0.08569336,-1.033447,0.02419847,-0.06320611,-0.01885496
3.463,-0.1137695,0.07666016,-1.018311,0.01931298,-0.06160306,-0.03083969
3.485,-0.1149902,0.04589844,-1.015137,0.02450382,-0.04984733,-0.03015267
3.506,-0.1069336,0.04443359,-1.022949,0.02763359,-0.03496183,-0.02328244
3.528,-0.1098633,0.03833008,-1.040283,0.03229007,-0.03259542,-0.01717557
3.549,-0.1047363,0.03515625,-1.047607,0.03022901,-0.03450382,-0.007175573
3.57,-0.1037598,0.04003906,-1.032471,0.0289313,-0.0359542,-0.004503817
3.592,-0.1047363,0.04711914,-1.02002,0.02992367,-0.02931298,0.001984733
3.613,-0.1044922,0.05224609,-1.034424,0.03244275,-0.01748092,0.0005343512
3.634,-0.1118164,0.03686523,-1.057617,0.0408397,-0.01816794,0.008625955
3.656,-0.1101074,0.03857422,-1.071777,0.02572519,-0.03259542,0.02519084
3.677,-0.111084,0.06054688,-1.054688,0.01534351,-0.04648855,0.03389313
3.699,-0.1081543,0.07495117,-1.043701,0.02244275,-0.05038168,0.02847328
3.72,-0.1164551,0.07421875,-1.036865,0.01519084,-0.04648855,0.01396947
3.741,-0.1062012,0.07641602,-1.043213,0.008778625,-0.04679389,0.001603054
3.763,-0.1132813,0.06762695,-1.033936,0.01908397,-0.04450381,-0.005343511
3.784,-0.1152344,0.06542969,-1.035889,0.01946565,-0.03534351,-0.009389313
3.805,-0.1091309,0.05883789,-1.041992,0.03053435,-0.02923664,-0.01625954
3.827,-0.1044922,0.04443359,-1.045654,0.0270229,-0.02091603,-0.01091603
3.848,-0.1098633,0.03979492,-1.06543,0.0351145,-0.02534351,0.008167939
3.869,-0.1074219,0.05664063,-1.053223,0.03175573,-0.03351145,0.02450382
3.891,-0.1201172,0.09790039,-1.058594,0.02709924,-0.0391603,0.01526718
