time,X,Y,Z,ROLL,PITCH,YAW
0.001,-0.6071777,-0.05957031,-0.9301758,0.1312214,-0.04732824,0.03167939
0.023,-0.6254883,-0.2492676,-0.8215332,-0.07396947,-0.1843511,-0.05061069
0.045,-0.6574707,-0.3789063,-0.5195313,-0.2305343,-0.109542,0.01412214
0.069,-0.6418457,-0.3183594,-0.5136719,-0.1164886,0.07534351,0.06824428
0.09,-0.605957,-0.189209,-0.6818848,0.02076336,0.1836641,0.02519084
0.112,-0.5964355,-0.1635742,-0.8586426,0.0459542,0.148397,-0.04389313
0.133,-0.6169434,-0.2570801,-0.9018555,0.01870229,0.01885496,-0.08488549
0.155,-0.6223145,-0.2993164,-0.7856445,-0.05664122,-0.05717557,-0.05473282
0.176,-0.6550293,-0.2998047,-0.6877441,-0.1566412,-0.03687023,-0.02091603
0.197,-0.6687012,-0.2358398,-0.6716309,-0.2853435,0.03122138,-0.01206107
0.219,-0.6477051,-0.05883789,-0.6547852,-0.3989313,0.1329771,-0.08641222
0.24,-0.736084,0.1928711,-0.7021484,-0.4294657,0.2874046,-0.2732061
0.262,-0.657959,0.3146973,-0.9228516,-0.2556489,0.4570229,-0.4693893
0.283,-1.051025,0.9501953,-1.485596,-0.3242748,0.4303817,-0.6356488
0.304,-0.8706055,1.149414,-1.928711,-0.3932824,-0.09244275,-1.237023
0.326,-0.8740234,0.8476563,-1.736328,-0.2839694,-0.5751145,-1.727786
0.347,-0.9475098,0.3513184,-1.584473,-0.4598474,-0.8261068,-1.93313
0.368,-0.9926758,-0.05175781,-1.673584,-0.6508397,-0.9855725,-1.841832
0.39,-1.00293,0.03466797,-1.781982,-0.8177099,-1.165649,-1.753282
0.411,-0.734375,0.05834961,-2.0,-0.7573283,-1.443588,-1.899924
0.432,-0.5895996,-0.3845215,-2.0,-0.5719847,-1.837481,-2.119237
0.454,-0.4309082,-1.148682,-2.0,-0.6664886,-2.263817,-1.979924
0.475,-0.1462402,-1.561523,-2.0,-0.849084,-2.501374,-1.575572
0.497,0.171875,-1.831055,-2.0,-1.042672,-2.501374,-1.162366
0.518,0.4912109,-1.813232,-1.500977,-0.7741985,-2.501374,-0.7812214
0.54,0.654541,-1.591309,-0.6894531,-0.1899237,-2.501374,-0.5880153
0.561,0.5383301,-1.631348,0.1638184,0.2128244,-2.501374,-0.5460305
0.582,0.3596191,-1.851807,0.3417969,0.6139694,-1.839237,-0.2545801
0.604,0.3122559,-1.758789,-0.009765625,0.7819848,-1.212901,0.1233588
0.625,0.2556152,-1.585205,-0.2600098,0.880687,-0.9593893,0.4654962
