time,X,Y,Z,ROLL,PITCH,YAW
1.306,-0.2333984,0.1848145,-2.0,0.2516031,1.312595,-1.673664
1.328,-0.3728027,-0.104248,-2.0,0.1283206,0.8487786,-1.663053
1.35,-0.3457031,-0.3569336,-1.94165,0.0551145,0.5935878,-1.460076
1.373,-0.2802734,-0.2509766,-1.699219,0.2281679,0.1767939,-1.211679
1.395,-0.1166992,-0.03710938,-2.0,1.012672,-0.1925954,-1.129695
1.416,0.0168457,-0.1337891,-1.894287,0.821374,-0.6769466,-1.145115
1.437,0.1677246,-0.2521973,-1.766602,0.0003053435,-1.014275,-1.026031
1.459,-0.0144043,-0.2561035,-1.40625,-0.250229,-1.300458,-0.9067939
1.48,-0.1450195,-0.1992188,-1.179443,-0.07541985,-1.325878,-0.7721374
1.501,0.006347656,-0.1291504,-1.0979,-0.5245038,-1.210534,-0.5258016
1.523,-0.0925293,-0.01660156,-0.8618164,-0.908855,-1.182977,-0.5168702
1.544,-0.1804199,-0.09155273,-0.6359863,-0.9548092,-0.9527481,-0.4669466
1.565,-0.3366699,-0.1938477,-0.590332,-0.669313,-0.6661832,-0.310916
1.587,-0.2470703,-0.2727051,-0.7126465,-0.1080916,-0.5769465,-0.01725191
1.608,-0.2819824,0.1955566,-0.5,-0.06854962,-0.07992367,0.0251145
1.629,-0.2751465,0.128418,-0.8125,-0.5264885,0.06381679,0.2017557
1.651,-0.3320313,0.3210449,-0.7197266,-0.8464123,0.09717558,0.2059542
1.672,-0.3334961,0.4375,-0.8615723,-0.04305343,0.2762595,0.1559542
1.694,-0.2822266,0.4169922,-1.229492,0.248855,0.1375573,-0.03671756
1.715,-0.2910156,0.2282715,-1.35376,-0.1437405,-0.1254962,0.0
1.736,-0.3007813,0.3183594,-0.9445801,-0.3747328,-0.2928244,0.02312977
1.758,-0.3461914,0.3122559,-0.753418,0.03503817,-0.1612977,-0.01603054
1.779,-0.3269043,0.3305664,-0.8259277,0.2209924,-0.03763359,-0.01679389
1.8,-0.3237305,0.3720703,-0.8359375,0.2329008,0.02633588,-0.04702291
1.822,-0.284668,0.3730469,-0.8259277,0.00961832,0.1347328,-0.1236641
1.843,-0.2553711,0.3498535,-1.218994,0.01473282,0.1389313,-0.2334351
1.865,-0.307373,0.1245117,-1.381348,-0.0648855,-0.2028244,-0.2173283
1.886,-0.3061523,0.1091309,-1.046143,-0.09305344,-0.4932061,-0.0680916
1.908,-0.2993164,0.262207,-0.7001953,-0.05526717,-0.4253435,-0.02580153
1.929,-0.2736816,0.3762207,-0.6166992,-0.1703817,-0.2254962,-0.09137404
