time,X,Y,Z,ROLL,PITCH,YAW
3.894,0.2402344,-2.0,-1.530273,0.1290076,0.1412977,-0.1371756
3.917,0.1831055,-2.0,-1.622803,0.557023,-0.01938931,0.341145
3.939,0.2177734,-2.0,-1.711426,0.9576336,-0.1303817,1.041908
3.963,0.2414551,-2.0,-1.931885,1.316412,-0.1809924,1.617023
3.984,0.3540039,-1.911865,-2.0,1.426718,-0.3492366,2.22
4.006,0.4775391,-1.359375,-2.0,1.316641,-0.6329771,2.501298
4.028,0.5373535,-0.8679199,-2.0,1.371298,-0.9188549,2.501298
4.049,0.5285645,-0.5183105,-1.868652,1.777328,-1.224427,2.501298
4.07,0.4770508,-0.4223633,-1.605713,2.324504,-1.47374,2.501298
4.092,0.6020508,-0.3540039,-1.177734,1.639771,-1.579618,2.501298
4.113,0.7260742,0.02758789,-0.7404785,0.4774046,-1.550458,2.501298
4.135,0.6530762,0.5981445,-0.4436035,-0.141145,-1.608931,2.501298
4.156,0.447998,0.9067383,-0.09912109,0.01244275,-1.600458,2.149237
4.177,0.28125,0.9799805,0.1774902,0.6263359,-1.390916,1.336947
4.199,0.1577148,0.7438965,0.4345703,0.9859542,-1.047176,0.5990076
4.22,0.1193848,0.3283691,0.6948242,-0.04671756,-0.3928244,0.2519084
4.241,0.1401367,0.0324707,0.6557617,-1.310763,0.3529771,0.2510687
4.263,0.07080078,0.05834961,0.3500977,-1.496947,0.7899237,0.2656488
4.284,0.03857422,0.05541992,0.07128906,-1.046031,0.9040459,0.1508397
4.305,0.05395508,-0.04370117,-0.08862305,-0.5052672,0.8906871,0.0778626
4.327,0.0690918,-0.121582,-0.1088867,-0.6827481,0.8901527,0.0767939
4.348,0.1081543,-0.2731934,0.1218262,-1.184046,1.062443,0.1633588
4.37,0.1984863,-0.361084,0.2270508,-1.014122,1.310992,0.2729008
4.391,0.1906738,-0.4199219,0.2097168,-0.3636641,1.65229,0.3357252
4.412,0.1743164,-0.6228027,-0.06616211,0.0812977,2.040763,0.4132824
4.434,0.1958008,-1.005371,-0.4912109,-0.1277099,2.320534,0.759313
4.455,0.3000488,-0.8857422,-0.6049805,-0.2771756,2.319695,1.400076
4.476,0.04125977,-0.2714844,-0.684082,-0.1387786,2.501298,1.679771
4.498,0.09545898,-0.02661133,-1.187256,-1.076259,2.501298,1.832519
4.519,0.4150391,0.2658691,-1.843506,-0.9154199,2.501298,1.957863
