time,X,Y,Z,ROLL,PITCH,YAW
0.664,-0.9543457,-2.0,-1.94165,-1.242595,0.9619847,-2.501374
0.686,-1.213379,-2.0,-2.0,-0.2661832,-0.08961832,-1.518702
0.708,-1.16333,-2.0,-1.480225,0.2061069,-0.849313,-0.621145
0.729,-0.9116211,-2.0,-0.7536621,0.3236641,-1.011756,0.2168702
0.751,-0.6086426,-2.0,-0.1489258,-0.001679389,-0.7978626,1.018473
0.772,-0.5358887,-2.0,0.1013184,-0.2810687,-0.3245038,1.619542
0.7940001,-0.3747559,-1.815186,-0.2282715,-0.1785496,-0.05938931,2.113512
0.815,-0.1679688,-1.436035,-0.432373,0.04572519,-0.05839695,2.501298
0.837,-0.03857422,-0.9655762,-0.4887695,0.02007634,-0.0391603,2.501298
0.858,0.02880859,-0.7182617,-0.4555664,0.2271756,0.01900764,2.501298
0.88,0.1518555,-0.3232422,-0.5910645,0.4445038,0.06068702,2.501298
0.902,0.1772461,0.04296875,-0.8117676,0.7399237,0.007022901,2.501298
0.923,0.3635254,0.5195313,-0.9533691,0.8438169,-0.1338168,2.501298
0.945,0.4211426,1.065918,-0.7746582,0.5120611,-0.1864122,2.501298
0.966,0.4348145,1.169922,-0.5302734,0.6092367,-0.08984733,2.134504
0.988,0.4929199,1.051025,-0.4089355,0.6741984,0.2103817,1.928092
1.009,0.53125,1.545898,-0.6474609,0.8043511,0.4251908,1.656412
1.031,0.5314941,1.999939,-0.9494629,0.9245802,0.288626,0.880229
1.052,0.5756836,1.999939,-0.7282715,0.9832061,-0.0129771,-0.2606107
1.074,0.6384277,1.999939,-0.2287598,1.17145,0.01694657,-1.415344
1.096,0.8063965,1.84668,-0.01611328,1.202137,0.3241221,-2.501374
1.117,1.032227,1.61792,0.1774902,1.114046,0.7674046,-2.501374
1.139,1.446777,1.388428,0.3227539,0.5916794,1.507634,-2.501374
1.16,1.999939,0.8286133,0.05639648,-0.01778626,2.488168,-2.501374
1.182,1.999939,-1.233643,-0.6757813,-0.3320611,2.501298,-2.501374
1.203,1.04126,-2.0,-2.0,-0.9248092,2.501298,-2.501374
1.225,0.05078125,-2.0,-2.0,-0.1270229,2.103817,-2.087862
1.246,-0.3259277,-1.835693,-2.0,0.3714504,0.8149618,-0.9589314
1.268,-0.234375,-0.989502,-2.0,0.160458,0.4941221,-0.8080153
1.289,-0.2426758,-1.253662,-2.0,-0.4456489,0.4673283,-0.8132824
