time,X,Y,Z,ROLL,PITCH,YAW
0.651,0.003662109,-0.4418945,0.02441406,0.8401526,-1.847481,-0.5351145
0.674,-0.04663086,-0.4943848,0.2915039,1.138626,-1.660534,-0.588855
0.696,-0.1188965,-0.7026367,0.4401855,0.7551145,-1.321527,-0.4858779
0.719,-0.1159668,-0.7910156,0.267334,0.5287023,-1.10374,-0.3089313
0.74,-0.03662109,-0.6977539,0.3881836,0.4019084,-1.031527,-0.2027481
0.762,-0.1120605,-0.7324219,0.6601563,0.1583206,-0.8274046,-0.1657252
0.783,-0.1225586,-0.7102051,0.7133789,0.2836641,-0.6162595,-0.1401527
0.804,-0.1030273,-0.6943359,0.744873,0.4829771,-0.4591603,-0.1320611
0.826,-0.0847168,-0.7426758,0.8278809,0.3293893,-0.2434351,-0.1354198
0.847,-0.06860352,-0.8376465,0.8642578,-0.1670992,0.01557252,-0.1161832
0.8690001,-0.1311035,-0.9501953,0.9885254,-0.2845038,0.240916,-0.0559542
0.89,-0.1738281,-1.063965,0.9599609,0.1247328,0.449771,0.02824428
0.912,-0.1582031,-1.110352,0.8525391,0.3414504,0.6174809,0.159313
0.933,-0.2502441,-1.014648,0.7836914,0.2343511,0.7910686,0.2668702
0.954,-0.2385254,-0.9951172,0.7839355,-0.00389313,0.9696947,0.3044275
0.976,-0.2768555,-1.140625,0.7788086,0.06076336,1.167023,0.3568702
0.9969999,-0.359375,-1.39209,0.5812988,0.2877099,1.324962,0.5541222
1.018,-0.3579102,-1.331543,0.3291016,0.5948854,1.368855,0.8164122
1.04,-0.3752441,-1.145508,0.1955566,0.6679389,1.391298,0.9943512
1.061,-0.4318848,-1.06665,0.1098633,0.6812214,1.434733,1.103359
1.082,-0.4787598,-1.100098,0.007080078,0.8240458,1.458626,1.206947
1.104,-0.4719238,-1.143555,-0.1833496,0.8234351,1.491985,1.42397
1.125,-0.4326172,-0.9445801,-0.302002,0.6754961,1.498168,1.680611
1.147,-0.4494629,-0.6262207,-0.3439941,0.5183206,1.529008,1.807481
1.168,-0.5119629,-0.4414063,-0.5415039,0.5615267,1.520916,1.809695
1.189,-0.5114746,-0.4274902,-0.8027344,0.6464886,1.387939,1.838092
1.211,-0.4165039,-0.2878418,-0.8320313,0.5021374,1.240611,1.929542
1.232,-0.4189453,-0.008300781,-0.744873,0.2857252,1.153893,1.991069
1.253,-0.4147949,0.2514648,-0.8330078,0.4432061,1.080687,1.879695
1.275,-0.40625,0.2961426,-0.9572754,0.4340458,0.9750381,1.756794
