time,X,Y,Z,ROLL,PITCH,YAW
1.297,1.078125,-1.446533,-2.0,0.09068703,0.7560306,-2.501374
1.319,1.033691,-1.721924,-2.0,0.2537405,-0.1691603,-2.501374
1.341,0.9724121,-2.0,-1.884521,0.3754199,-1.024046,-2.126336
1.366,1.069336,-2.0,-0.9711914,0.190916,-1.009084,-1.152901
1.387,1.018311,-2.0,-0.6235352,0.1001527,-0.428626,-0.1389313
1.409,1.021729,-2.0,-0.7854004,0.0009160305,0.1521374,0.9527481
1.43,1.121826,-2.0,-1.032715,-0.01961832,0.3998473,2.071756
1.451,1.255615,-1.853516,-1.062012,-0.160687,0.3500763,2.501298
1.473,1.432373,-1.412354,-0.7382813,-0.1129771,0.4456489,2.501298
1.494,1.575439,-1.068848,-0.6086426,-0.4244275,0.7165649,2.501298
1.516,1.754639,-0.7434082,-0.6403809,-0.2825954,1.140687,2.501298
1.537,1.999939,-0.03686523,-0.6103516,0.1948855,1.689466,2.501298
1.558,1.999939,0.6416016,-0.8256836,0.5129008,2.320534,2.501298
1.58,1.986572,0.9194336,-1.235596,1.113511,2.501298,2.501298
1.601,1.780518,1.237549,-1.662598,0.4215267,2.433893,2.501298
1.623,1.152588,1.695313,-1.763672,-0.1831298,2.026336,2.501298
1.644,0.8115234,1.955078,-2.0,-0.3109924,1.472672,2.501298
1.666,0.5629883,1.813477,-2.0,-0.3089313,0.6993894,1.635649
1.687,0.2580566,1.240723,-1.923096,-0.5085496,-0.0001526718,0.7579389
1.708,0.1171875,0.9162598,-1.701172,-0.9011451,-0.3378626,0.3538931
1.73,0.232666,0.909668,-1.616699,-0.5352672,-0.4183206,0.004351145
1.751,0.3330078,0.7744141,-1.592041,-0.1049618,-0.4264885,-0.2628244
1.773,0.2792969,0.8276367,-1.956055,-0.4408397,-0.4706107,-0.4057252
1.794,0.2473145,0.9831543,-2.0,-0.7270992,-0.8316031,-0.6891603
1.815,0.3022461,0.9672852,-2.0,-0.6557252,-1.434962,-1.055802
1.837,0.4960938,0.9848633,-2.0,-0.8837405,-2.039313,-1.411756
1.858,0.6325684,0.8564453,-2.0,-0.8496946,-2.501374,-1.786107
1.88,0.7683105,0.6555176,-2.0,-0.6787786,-2.501374,-2.09542
1.901,0.9196777,0.458252,-2.0,-0.5278626,-2.501374,-2.303511
1.922,0.8891602,0.3342285,-1.872559,-0.6292367,-2.501374,-2.40084
