time,X,Y,Z,ROLL,PITCH,YAW
3.241,0.7941895,1.219482,0.5021973,-0.2936641,2.147939,-1.752214
3.263,0.8830566,1.033691,-0.04199219,-0.6744275,2.501298,-2.501374
3.285,0.9245605,0.6293945,-1.060059,-0.3838931,2.501298,-2.501374
3.308,0.7495117,-0.02905273,-2.0,0.03557252,2.230458,-2.501374
3.329,0.3337402,-1.656494,-2.0,0.4645802,1.140916,-2.501374
3.351,-0.04418945,-2.0,-2.0,1.488397,-0.2807634,-2.501374
3.372,-0.3256836,-2.0,-1.191162,1.867099,-1.010534,-1.946336
3.394,-0.3393555,-2.0,-0.2312012,1.014351,-0.7652672,-1.010687
3.415,-0.3071289,-2.0,0.2165527,0.2224427,-0.08954199,-0.2499237
3.436,-0.3041992,-2.0,-0.199707,-0.979542,0.5342748,0.4712214
3.458,-0.2087402,-1.79126,-0.7644043,-0.9369466,0.6189313,0.9101526
3.479,-0.161377,-1.565186,-1.030273,-0.3770229,0.3677099,1.211527
3.5,-0.1645508,-1.402344,-1.064453,0.3259542,0.01450382,1.342366
3.522,-0.1813965,-1.324707,-0.7429199,0.2967939,-0.1051908,1.488702
3.543,-0.1162109,-1.343506,-0.5444336,-0.02656488,-0.03984733,1.694504
3.565,-0.05273438,-1.55249,-0.4833984,-0.161374,0.07893129,2.048779
3.586,0.03417969,-1.571777,-0.2661133,-0.1171756,0.2820611,2.501298
3.607,0.1896973,-1.097656,-0.4116211,-0.5728244,0.5332061,2.501298
3.629,0.3789063,-0.6337891,-0.6022949,-0.8448092,0.6124427,2.501298
3.65,0.4084473,-0.1271973,-0.6899414,-1.167328,0.5891603,2.501298
3.671,0.3103027,0.3845215,-0.6228027,-1.422443,0.5283206,2.501298
3.693,0.302002,0.8359375,-0.7375488,-1.011985,0.4632824,2.501298
3.714,0.1958008,1.248779,-0.8684082,-0.7335878,0.3067939,2.501298
3.735,0.04858398,1.491455,-0.8937988,-0.5273283,0.1068702,2.32229
3.757,-0.05712891,1.624756,-0.78125,-0.3537405,-0.03954199,1.647405
3.778,-0.1149902,1.623779,-0.6005859,0.07854962,-0.07160306,0.9237405
3.8,-0.1071777,1.464355,-0.5380859,0.3241221,0.005114503,0.2566412
3.821,-0.06958008,1.197754,-0.487793,0.3248855,0.1473282,-0.2654198
3.842,-0.06347656,0.9768066,-0.4794922,0.2738931,0.3059542,-0.6237404
3.864,-0.007324219,0.8278809,-0.4672852,0.2894656,0.439313,-0.9054198
