time,X,Y,Z,ROLL,PITCH,YAW
0.001,-0.5390625,-0.02124023,-0.9765625,0.02610687,0.1614504,0.02587786
0.037,-0.5522461,-0.02270508,-1.044434,-0.05793893,-0.02244275,0.03351145
0.05900001,-0.5432129,0.04174805,-0.9091797,0.0461832,-0.04396947,0.03229007
0.081,-0.5090332,0.1220703,-0.8835449,0.08221374,-0.05282443,-0.02038168
0.102,-0.5195313,0.01293945,-0.8503418,0.02374046,-0.02236641,-0.04839694
0.124,-0.536377,-0.03466797,-0.9106445,0.0219084,-0.01152672,-0.03435114
0.145,-0.5895996,-0.03955078,-0.9108887,0.04778626,-0.02984733,-0.007938932
0.166,-0.7971191,0.02661133,-0.8029785,0.0,0.03725191,0.006946565
0.188,-1.103027,0.2490234,-1.073975,-0.1161832,0.2164122,-0.02114504
0.209,-1.434326,0.5100098,-1.706299,0.1291603,0.2551908,-0.230229
0.23,-1.487793,0.722168,-2.0,0.8865649,-0.01564886,-0.6103817
0.252,-1.301514,0.5527344,-2.0,0.9212214,-0.6323664,-1.011374
0.273,-0.9208984,-0.309082,-2.0,0.6006107,-1.409542,-1.054809
0.295,-0.5959473,-0.6691895,-1.853027,0.4575572,-1.965114,-0.7100763
0.316,-0.2775879,-0.3012695,-0.8745117,0.6058015,-2.105802,-0.4945038
0.337,-0.1125488,0.0246582,-0.03393555,0.6901526,-1.898702,-0.5303817
0.359,0.03710938,-0.003173828,0.5883789,0.6035878,-1.428626,-0.6076336
0.38,0.06396484,-0.2121582,1.035156,0.5792366,-0.7432824,-0.6421374
0.401,0.1003418,-0.3022461,0.840332,0.4414504,-0.0559542,-0.5804581
0.423,0.07885742,-0.5119629,0.2526855,0.2558015,0.3047328,-0.5319848
0.444,0.07714844,-1.016846,-0.2224121,0.4958015,0.3324428,-0.4518321
0.466,0.1193848,-1.502686,-0.4450684,0.7158779,0.2127481,-0.141145
0.487,0.1174316,-2.0,-0.4299316,0.6723664,0.1883969,0.5268703
0.508,0.1237793,-2.0,-0.392334,0.569084,0.2320611,1.11626
0.53,0.1118164,-1.763184,-0.5229492,0.5350382,0.3235878,1.569008
0.551,0.005126953,-1.502686,-0.7263184,0.4973282,0.3241221,1.910305
0.572,-0.04589844,-1.183594,-0.8181152,0.4920611,0.2583206,2.235038
0.594,-0.07739258,-0.6755371,-0.8967285,0.578626,0.1552672,2.501298
0.615,-0.08129883,-0.07226563,-0.875,0.5428245,0.04183206,2.501298
0.636,-0.04638672,0.5480957,-0.6826172,0.5963359,0.0340458,2.501298
