time,X,Y,Z,ROLL,PITCH,YAW
1.306,-0.2380371,0.01245117,-1.311279,-0.3861069,-0.550916,0.1661832
1.328,-0.2060547,0.1955566,-1.228271,-0.6822137,-0.8379389,0.1120611
1.35,-0.2185059,0.1948242,-1.014648,-0.8627481,-1.015267,0.00129771
1.374,-0.2348633,0.005615234,-0.6906738,-0.8813741,-1.028702,0.04167939
1.395,-0.3024902,0.04345703,-0.5380859,-0.9787024,-0.770229,0.1787023
1.417,-0.4072266,0.2060547,-0.5349121,-0.8407633,-0.5467176,0.2622137
1.438,-0.3967285,0.3022461,-0.7819824,-0.6239695,-0.3864886,0.2454962
1.459,-0.4265137,0.2631836,-0.7836914,-0.4970229,-0.4374046,0.2845038
1.481,-0.4299316,0.4343262,-0.07568359,0.1151908,0.08458015,0.3122138
1.502,-0.4208984,0.5344238,-1.072266,0.05183206,0.2361832,0.2294657
1.523,-0.472168,0.6408691,-1.302979,-0.04183206,-0.09854961,0.0651145
1.545,-0.3562012,0.3095703,-1.045166,0.05236641,-0.4396946,-0.06366413
1.566,-0.4475098,0.2260742,-0.517334,0.3445038,-0.3129771,-0.07175572
1.588,-0.5039063,0.01074219,-0.6181641,0.3440458,0.02824428,0.07740458
1.609,-0.4526367,0.1447754,-0.8740234,0.1536641,0.1090076,0.2409924
1.63,-0.4406738,0.2429199,-0.9179688,0.06091603,0.04328244,0.2761832
1.652,-0.4353027,0.2915039,-0.8708496,0.1267176,-0.01671756,0.2435115
1.673,-0.4313965,0.2941895,-0.8776855,0.1474809,-0.0508397,0.2054962
1.694,-0.4318848,0.2705078,-0.8493652,0.1080153,-0.07244275,0.2009924
1.716,-0.4118652,0.3254395,-0.848877,-0.01503817,-0.05068702,0.2169466
1.737,-0.3833008,0.3933105,-0.8598633,-0.05641222,-0.05167938,0.1858015
1.759,-0.4055176,0.4555664,-0.8261719,0.06236641,-0.04870229,0.09778625
1.78,-0.40625,0.4265137,-0.8615723,0.1430534,-0.01900764,0.03114504
1.801,-0.4299316,0.4003906,-0.9111328,0.1419847,-0.02984733,-0.01900764
1.823,-0.4248047,0.317627,-0.8730469,0.08015266,-0.04419847,-0.02816794
1.844,-0.4199219,0.3034668,-0.8530273,0.05167938,-0.0259542,-0.02877862
1.865,-0.4458008,0.2658691,-0.8823242,0.1219847,-0.0229771,-0.009923664
1.887,-0.4362793,0.25,-0.8969727,0.07038168,-0.05931297,-0.008473283
1.908,-0.4436035,0.244873,-0.8391113,-0.009312977,-0.05358779,0.02213741
1.929,-0.4355469,0.3017578,-0.8796387,-0.06213741,-0.02885496,0.00740458
