time,X,Y,Z,ROLL,PITCH,YAW
1.957,0.157959,-0.3154297,-0.6289063,0.320458,-1.432137,-1.520076
1.98,0.1757813,-0.3652344,-0.1103516,0.4148855,-1.230916,-1.413741
2.011,0.1123047,-0.4223633,-0.1005859,0.4161832,-0.7978626,-1.463817
2.033,0.09741211,-0.675293,-0.1345215,0.04305343,-0.6257252,-1.301374
2.054,0.008544922,-0.8676758,-0.1914063,0.06961832,-0.4845801,-1.136565
2.076,-0.01538086,-0.9128418,-0.388916,0.2083206,-0.4649618,-0.9188549
2.097,-0.07983398,-0.848877,-0.5161133,0.1991603,-0.5387023,-0.7750382
2.119,-0.1518555,-1.077148,-0.4689941,-0.02824428,-0.5994657,-0.4956489
2.14,-0.1726074,-1.015869,-0.3764648,-0.2501527,-0.6064122,-0.2345038
2.161,-0.2275391,-0.8312988,-0.2836914,-0.23,-0.5303053,-0.06328244
2.183,-0.3430176,-0.5698242,-0.3537598,-0.2825191,-0.4564886,-0.01061069
2.204,-0.3981934,-0.4675293,-0.4001465,-0.3307634,-0.4216794,-0.04030534
2.225,-0.3837891,-0.5996094,-0.3505859,-0.4106107,-0.371145,-0.06870229
2.247,-0.4470215,-0.6430664,0.3615723,-0.3754962,-0.1760305,0.04557252
2.268,-0.4165039,-0.4458008,-0.2805176,-0.09717558,0.1986259,0.004122138
2.29,-0.5068359,-0.3859863,-0.6704102,-0.228626,0.2626718,0.006717557
2.311,-0.5400391,-0.2719727,-0.8754883,-0.3770229,0.1135878,-0.02564886
2.332,-0.5310059,-0.3127441,-0.9116211,-0.4340458,-0.06442748,-0.09816794
2.354,-0.4748535,-0.859375,-0.7807617,-0.4525954,-0.2126718,0.06816793
2.375,-0.3991699,-0.6928711,-0.270752,-0.190458,-0.1085496,0.3203817
2.396,-0.3466797,-0.355957,-0.3330078,0.1496183,0.09419847,0.330916
2.418,-0.3786621,-0.3063965,-0.3916016,-0.1008397,0.3174046,0.3752672
2.439,-0.5102539,-0.2392578,-0.7189941,-0.449313,0.371145,0.3864122
2.46,-0.5146484,-0.3552246,-0.8845215,-0.4158015,0.2745038,0.4165649
2.482,-0.4960938,-0.4106445,-0.9248047,-0.3857252,0.121374,0.5143511
2.503,-0.5019531,-0.4230957,-0.8605957,-0.6182443,-0.007709923,0.6512977
2.524,-0.5144043,-0.376709,-0.760498,-0.9180153,-0.07274809,0.8464123
2.546,-0.513916,-0.1826172,-0.6872559,-0.9335114,-0.1392366,0.9622137
2.567,-0.4672852,0.02197266,-0.5952148,-0.819084,-0.1758015,1.014122
2.589,-0.4892578,0.2131348,-0.4248047,-0.6667175,-0.1596183,0.9914504
