time,X,Y,Z,ROLL,PITCH,YAW
3.266,-0.5600586,-0.1235352,-0.5979004,-0.8529771,-0.4208397,-0.2505343
3.289,-0.5141602,-0.1020508,-0.5986328,-0.8632824,-0.1883969,-0.1658779
3.311,-0.5351563,0.03320313,-0.7854004,-0.9051908,-0.01045802,-0.1029008
3.334,-0.4689941,-0.04174805,-0.9997559,-1.321145,0.02343511,-0.03633588
3.356,-0.4934082,-0.1181641,-0.9331055,-1.340229,-0.05503817,0.1681679
3.377,-0.5546875,0.3608398,-0.253418,-0.6494656,-0.002748092,0.3272519
3.399,-0.4338379,0.8359375,-1.070801,-0.1368702,0.3409924,-0.06290077
3.42,-0.5256348,0.4631348,-1.237061,-0.1569466,-0.06282443,-0.2832824
3.442,-0.5617676,0.04736328,-1.158936,-0.1392366,-0.2377863,-0.2567939
3.463,-0.4804688,0.2600098,-0.8061523,0.1980153,-0.329084,-0.130916
3.484,-0.5581055,0.4145508,-0.5151367,0.2451908,-0.1008397,-0.1412214
3.506,-0.4968262,0.4626465,-0.5512695,0.331374,0.1406107,-0.2652672
3.527,-0.40625,0.2866211,-1.091309,-0.07290077,0.2174809,-0.3829771
3.549,-0.4453125,0.1298828,-1.095459,-0.009541985,0.03496183,-0.3624428
3.57,-0.4743652,0.005371094,-0.8850098,0.1174809,-0.04908397,-0.2867176
3.591,-0.513916,0.1362305,-0.6628418,0.2550382,0.006030535,-0.2235115
3.613,-0.5161133,0.1088867,-0.6513672,0.3024428,0.160458,-0.1868702
3.634,-0.4335938,0.03271484,-0.8596191,-0.02335878,0.2993893,-0.1048855
3.655,-0.4577637,0.04370117,-1.053467,-0.270916,0.2270992,-0.003282443
3.677,-0.4421387,0.09155273,-0.9436035,-0.1667939,0.1122901,0.04328244
3.698,-0.5349121,0.1616211,-0.8410645,0.2815267,0.08450382,0.01839694
3.719,-0.5170898,0.2687988,-0.7675781,0.6117558,0.1215267,-0.03748092
3.741,-0.6032715,0.1838379,-0.8237305,0.7821374,0.2131298,-0.07748092
3.762,-0.4177246,0.1542969,-0.8508301,0.3885496,0.3054962,-0.05328245
3.783,-0.2580566,0.04370117,-0.7758789,0.1465649,0.4235878,-0.1471756
3.805,-0.4477539,-0.07910156,-0.8383789,0.4145802,0.4753435,-0.1351908
3.826,-0.394043,-0.161377,-0.885498,0.5703053,0.5244275,0.01305344
3.848,-0.3652344,-0.09179688,-0.9614258,0.7160306,0.5541985,0.160458
3.869,-0.364502,-0.07104492,-0.9545898,0.8141985,0.5594656,0.2631298
3.89,-0.2685547,0.03442383,-0.967041,0.4883206,0.5949618,0.2387023
