time,X,Y,Z,ROLL,PITCH,YAW
0.001,-0.4838867,0.1708984,-0.9589844,0.03870229,0.07244275,0.03954199
0.024,-0.451416,0.2275391,-0.9660645,0.02717557,-0.01183206,0.06931298
0.046,-0.440918,0.2592773,-0.8710938,-0.169771,-0.0238168,0.06641221
0.072,-0.465332,0.1879883,-0.8557129,-0.1233588,0.03053435,0.03992367
0.093,-0.4963379,0.201416,-0.9208984,0.1289313,-0.0006870229,0.03564886
0.115,-0.4550781,0.2258301,-0.9428711,0.1636641,-0.05351145,0.01916031
0.136,-0.4484863,0.2434082,-0.8896484,0.02038168,-0.06435114,0.01358779
0.157,-0.463623,0.2114258,-0.8491211,-0.005877863,-0.05160306,0.00610687
0.179,-0.512207,0.201416,-0.875,0.08549618,-0.02351145,-0.01236641
0.2,-0.7041016,0.1838379,-0.9726563,0.1266412,0.02198473,-0.05839695
0.222,-1.069824,-0.01904297,-1.317383,0.03381679,0.04099236,-0.07709923
0.243,-1.436768,-0.317627,-1.832275,-0.009847328,-0.210229,0.1163359
0.264,-1.960205,-0.1435547,-2.0,0.4208397,-0.6621374,0.4590076
0.286,-1.966797,0.7036133,-2.0,0.8030535,-0.9756489,0.4037405
0.307,-1.814697,0.7641602,-2.0,0.7753435,-1.21916,-0.1448092
0.328,-1.71582,-0.0637207,-2.0,0.4247328,-1.867252,-0.3339695
0.35,-1.357422,-0.4179688,-2.0,0.8229008,-2.501374,-0.05503817
0.371,-0.8464355,-0.1767578,-2.0,1.48313,-2.501374,0.2196947
0.393,-0.2883301,0.008544922,-1.721924,1.420763,-2.501374,0.4731298
0.414,0.1601563,0.1210938,-0.9436035,1.276641,-2.501374,0.7466412
0.435,0.3688965,0.4128418,-0.4020996,1.232748,-2.501374,0.8711451
0.457,0.6201172,0.7558594,-0.01733398,0.8427481,-2.501374,0.7264885
0.478,0.6965332,0.6948242,0.4914551,0.01267176,-2.501374,0.4665649
0.499,0.4099121,0.4172363,1.411133,0.6622901,-1.564962,0.3651908
0.521,0.4140625,0.3361816,0.9709473,0.4794657,-0.2967939,0.2466412
0.542,0.3359375,-0.05053711,0.1318359,0.4045802,0.2403817,0.3458779
0.563,0.3376465,-0.07739258,-0.3308105,0.3296947,0.2221374,0.6177863
0.585,0.3364258,0.3859863,-0.2785645,0.2716031,0.04656488,0.8337404
0.606,0.4169922,0.994873,0.05200195,0.1899237,0.08549618,0.6925954
0.628,0.3144531,1.44165,0.1699219,0.1551145,0.3341985,0.2599237
