time,X,Y,Z,ROLL,PITCH,YAW
5.2,-0.7023926,-0.1340332,-0.4699707,0.1529771,-0.2032825,-0.02030534
5.223,-0.7329102,-0.3129883,-0.5783691,0.5254962,-0.1798473,-0.1980916
5.245,-0.7592773,-0.4707031,-0.8464355,0.8245801,-0.358397,-0.1658015
5.268,-0.7211914,-0.5063477,-0.8225098,0.609542,-0.5949618,-0.01503817
5.29,-0.7038574,-0.3989258,-0.3681641,0.2033588,-0.6414504,0.1683206
5.311,-0.6843262,-0.3222656,-0.1618652,0.1065649,-0.4913741,0.1490076
5.332,-0.7536621,-0.4284668,-0.1689453,0.4168702,-0.3308397,0.0861832
5.354,-0.7880859,-0.5354004,-0.5688477,0.7605343,-0.3812977,0.1564122
5.375,-0.7333984,-0.4543457,-0.4262695,0.4733588,-0.5434351,0.3733588
5.396,-0.6677246,-0.2197266,-0.07836914,0.08305344,-0.4211451,0.4917557
5.418,-0.7470703,-0.2211914,-0.06445313,-0.002442748,-0.1675572,0.4554198
5.439,-0.8337402,-0.2670898,-0.3684082,0.3241985,-0.161145,0.4115267
5.461,-0.8198242,-0.1491699,-0.5061035,0.53771,-0.3474046,0.3896183
5.482,-0.708252,-0.008789063,-0.3637695,0.4560306,-0.4777099,0.3061069
5.503,-0.7792969,-0.1452637,-0.1547852,0.3874809,-0.4367176,0.2482443
5.525,-0.8000488,-0.1245117,-0.1342773,0.3803053,-0.3444275,0.2867176
5.546,-0.8120117,-0.1037598,-0.08911133,0.420687,-0.2775573,0.299771
5.567,-0.8249512,-0.03491211,-0.08862305,0.3683206,-0.2122901,0.3177099
5.589,-0.7976074,-0.02514648,-0.08300781,0.2500763,-0.1441985,0.3106107
5.61,-0.8496094,-0.1005859,-0.1115723,0.2825191,-0.07961832,0.3050382
5.631,-0.8894043,-0.01196289,-0.2473145,0.4177099,-0.1066412,0.349313
5.653,-0.7905273,0.1052246,-0.2773438,0.3751145,-0.1939695,0.3331298
5.674,-0.8041992,0.1311035,-0.01904297,0.2541985,-0.1894656,0.2272519
5.696,-0.9458008,-0.08129883,0.1140137,0.2399237,-0.03801527,0.2232824
5.717,-1.01709,-0.1750488,-0.1015625,0.3512977,0.07374046,0.3575572
5.739,-0.8518066,-0.08105469,-0.3625488,0.4038168,-0.00740458,0.457939
5.76,-0.8759766,0.008789063,-0.2780762,0.2645802,-0.1554198,0.4967175
5.781,-0.9536133,0.1442871,-0.05029297,0.169542,-0.1783206,0.52229
5.803,-0.9267578,0.2387695,0.0546875,0.2359542,-0.07610687,0.4354198
5.824,-0.8161621,0.2167969,-0.09521484,0.3742748,0.03320611,0.290229
