time,X,Y,Z,ROLL,PITCH,YAW
0.001,0.3549805,1.164063,-0.3237305,1.845191,2.501298,1.552595
0.023,0.4853516,0.8027344,-0.7033691,1.48374,2.501298,0.7832825
0.045,0.4067383,0.6650391,-1.488037,1.09458,2.501298,0.2708397
0.071,0.404541,0.7805176,-1.999756,1.102137,2.350916,-0.1896947
0.092,0.3491211,0.8527832,-1.882324,0.5229008,1.567405,-0.7358015
0.114,0.3129883,0.7702637,-1.398438,0.2477099,1.227252,-1.317176
0.135,0.2907715,0.3701172,-1.239502,0.08358779,1.28397,-1.663359
0.157,0.2163086,0.2543945,-1.372314,0.2584733,1.218321,-1.744809
0.178,0.1508789,0.1362305,-1.48877,0.6130534,1.098855,-1.820229
0.199,0.1137695,0.07373047,-1.912109,0.6327481,0.8654962,-1.915496
0.221,0.0793457,0.07446289,-2.0,0.7354198,0.2535115,-1.993359
0.242,0.1186523,0.2119141,-2.0,0.8328244,-0.4527481,-2.173435
0.263,0.07910156,-0.5258789,-1.996338,0.3453435,-1.019389,-2.346641
0.285,0.1411133,-1.491211,-1.476318,-0.5841221,-1.271679,-1.508092
0.306,-0.1352539,-0.8027344,-1.036621,-0.6431298,-1.377939,-0.6164122
0.327,-0.3063965,0.07275391,-0.704834,-0.730229,-1.099237,-0.5383206
0.349,-0.423584,0.1035156,-0.8344727,-0.8232824,-0.6245801,-0.8565649
0.37,-0.2163086,-0.1948242,-1.332764,-0.7853436,-0.5580153,-0.8017557
0.391,-0.2229004,-0.2424316,-1.324463,-0.5448855,-0.9249619,-0.7109924
0.413,-0.2380371,-0.02954102,0.02148438,0.4138931,0.05732824,-0.6287786
0.434,-0.1140137,-0.5910645,-0.9924316,-0.4269465,-0.005725191,-0.1929771
0.456,-0.1601563,0.1455078,-1.015137,-0.1084733,-0.1683206,0.1079389
0.477,-0.2587891,0.3444824,-1.51123,0.09549619,-0.3912214,-0.1885496
0.498,-0.184082,0.01196289,-1.153809,0.4636641,-0.6863358,-0.1024428
0.52,-0.2565918,0.1262207,-0.8442383,0.8001527,-0.7653435,-0.1419084
0.541,-0.2888184,-0.05932617,-0.6035156,0.6622901,-0.3924428,-0.01694657
0.562,-0.253418,0.02880859,-0.8149414,0.3357252,-0.05396947,0.1060305
0.584,-0.2705078,0.05273438,-1.017822,0.3933588,0.02145038,0.1119084
0.605,-0.2841797,0.05712891,-1.095703,0.4535114,-0.05099236,0.09419847
0.626,-0.3125,0.08007813,-1.1521,0.4062595,-0.1353435,0.05419847
