time,X,Y,Z,ROLL,PITCH,YAW
0.0,-0.7993164,0.4216309,-0.6188965,-0.03053435,0.03053435,-0.08862596
0.023,-0.8388672,0.08496094,-0.7011719,-0.07206107,-0.1713741,0.06763358
0.045,-0.7976074,0.3286133,-0.2290039,0.4178626,-0.1903053,0.1468702
0.07,-0.7927246,0.4536133,-0.1130371,0.6312977,-0.00389313,0.1292366
0.092,-0.760498,0.5681152,-0.1252441,0.4962595,0.2533588,0.03450382
0.113,-0.7932129,0.482666,-0.3479004,0.2810687,0.4844275,-0.08160305
0.135,-0.8266602,0.2041016,-0.7849121,0.1466412,0.4428244,-0.008320611
0.156,-0.8371582,0.1313477,-0.7277832,0.8728245,0.1841985,0.1661069
0.178,-0.909668,0.3320313,-0.4645996,1.827099,0.09740458,0.208626
0.199,-0.840332,0.427002,-0.322998,2.501298,0.2201527,0.03549618
0.22,-0.7219238,0.3344727,-0.4274902,2.501298,0.4945802,-0.1390076
0.242,-0.5158691,0.06616211,-0.5544434,2.372748,0.8060305,-0.2460305
0.263,-0.4865723,-0.4821777,-0.5671387,0.8216794,1.040458,-0.1438931
0.284,-0.3977051,-0.5720215,-0.5571289,1.291679,1.087099,0.2978626
0.306,-0.394043,-0.03930664,-0.6289063,1.244809,1.219313,0.2859542
0.327,-0.3964844,0.0222168,-1.026855,1.601221,1.05916,0.1854198
0.349,-0.2695313,-0.09765625,-1.465088,0.5641985,0.479313,0.2221374
0.37,-0.4067383,-0.1923828,-0.7705078,-0.02557252,0.2139695,0.4591603
0.391,-0.5595703,0.2438965,-0.7341309,0.3332824,0.3752672,0.2557252
0.413,-0.479248,0.2409668,-0.9226074,0.1854962,0.3615267,-0.05114504
0.434,-0.5339355,-0.1945801,-0.5031738,-0.1255725,0.4490076,0.01419847
0.455,-0.5595703,-0.008544922,-0.5566406,0.04824428,0.8346565,0.3299237
0.477,-0.4731445,0.4316406,-1.153564,-0.2137404,0.9222137,0.1872519
0.498,-0.4990234,0.3530273,-1.243896,0.0251145,0.7082443,-0.07038168
0.52,-0.5407715,0.0402832,-0.9816895,0.101374,0.6850381,-0.1643512
0.541,-0.5686035,-0.03149414,-0.9160156,0.2778626,0.7819848,-0.120458
0.562,-0.5949707,0.05737305,-1.024902,0.3983969,0.9478626,-0.1052672
0.584,-0.5534668,0.1953125,-1.299316,0.5130534,1.031603,-0.201374
0.605,-0.440918,0.3713379,-1.354004,-0.4299236,1.228779,-0.4166412
0.626,-0.5759277,0.2441406,-1.456787,-0.06221375,1.181985,-0.6058779
