time,X,Y,Z,ROLL,PITCH,YAW
0.654,-0.3884277,0.3146973,-0.9033203,0.06251908,-0.02648855,0.001068702
0.677,-0.3920898,0.3383789,-0.894043,0.03572519,-0.03091603,0.009465649
0.699,-0.3916016,0.3244629,-0.894043,0.02496183,-0.03351145,0.01618321
0.722,-0.3879395,0.3288574,-0.9050293,0.02122137,-0.04206107,0.0280916
0.744,-0.3908691,0.3520508,-0.8999023,0.02748091,-0.0510687,0.02267176
0.765,-0.3723145,0.3642578,-0.8964844,0.03045802,-0.06969465,0.005267176
0.786,-0.3842773,0.333252,-0.8740234,0.02473283,-0.08946565,0.006412214
0.808,-0.3828125,0.3085938,-0.8596191,0.0461832,-0.09038168,0.02160306
0.829,-0.3876953,0.3393555,-0.845459,0.04526718,-0.06435114,0.04679389
0.85,-0.3725586,0.3818359,-0.8532715,0.01587786,-0.03801527,0.04801527
0.8719999,-0.3789063,0.3928223,-0.8928223,0.03030534,-0.03938931,0.02427481
0.893,-0.3752441,0.3618164,-0.8901367,0.02908397,-0.05923664,0.0009923666
0.9150001,-0.3835449,0.3479004,-0.8605957,-0.004580153,-0.05854962,0.009847328
0.936,-0.3925781,0.3615723,-0.8439941,0.02450382,-0.0419084,0.004122138
0.957,-0.3867188,0.3474121,-0.8757324,0.02473283,-0.03938931,0.00129771
0.979,-0.388916,0.3483887,-0.8869629,0.01877862,-0.04633588,0.006793893
1.006,-0.3911133,0.3649902,-0.9050293,0.00778626,-0.06290077,-0.0006870229
1.027,-0.3928223,0.3696289,-0.8742676,0.01877862,-0.07755725,-0.01564886
1.049,-0.3864746,0.3537598,-0.861084,0.01984733,-0.07099236,-0.02396946
1.07,-0.392334,0.324707,-0.8359375,0.02374046,-0.05641222,-0.02
1.092,-0.392334,0.3259277,-0.8481445,0.001603054,-0.0378626,0.0009160305
1.113,-0.3981934,0.3430176,-0.8840332,0.005801527,-0.03259542,0.003358778
1.134,-0.3989258,0.3642578,-0.907959,0.01679389,-0.05221374,0.002061069
1.156,-0.3867188,0.3769531,-0.8859863,0.01572519,-0.07587786,-0.01465649
1.177,-0.3898926,0.345459,-0.8474121,0.03854962,-0.07610687,-0.03129771
1.199,-0.3964844,0.3181152,-0.8491211,0.0348855,-0.05229008,-0.01755725
1.22,-0.390625,0.3405762,-0.8818359,-0.02908397,-0.03671756,-0.004198473
1.241,-0.4016113,0.34375,-0.8945313,-0.01091603,-0.05549618,-0.007938932
1.263,-0.4035645,0.3322754,-0.8564453,0.02145038,-0.07755725,-0.002366412
1.284,-0.3999023,0.3554688,-0.8149414,0.02312977,-0.06114504,0.0002290076
