time,X,Y,Z,ROLL,PITCH,YAW
0.0,-0.7363281,-0.3935547,-0.5693359,0.04938931,-0.01061069,0.1445038
0.023,-0.7785645,-0.2497559,-0.560791,0.02061069,0.0004580153,0.1148092
0.045,-0.7897949,-0.2163086,-0.5310059,-0.001450382,-0.009160305,-0.00648855
0.071,-0.7897949,-0.2624512,-0.4133301,-0.0170229,0.07450381,-0.06267176
0.092,-0.7827148,-0.3398438,-0.5314941,0.04824428,0.1607634,-0.05534351
0.113,-0.7773438,-0.3215332,-0.8122559,0.04793893,0.08480916,-0.0140458
0.135,-0.8483887,-0.220459,-0.765625,-0.001755725,-0.0719084,-0.009847328
0.156,-1.099854,-0.01489258,-0.625,-0.2365649,-0.0448855,-0.02229008
0.177,-1.472656,0.3269043,-1.074707,-0.6650382,-0.06145038,-0.1677099
0.199,-1.504395,0.442627,-1.363281,-1.277023,-0.3864886,-0.4525191
0.22,-1.69458,0.5705566,-1.291992,-1.733053,-0.5380153,-0.700458
0.242,-1.737793,0.5429688,-1.466064,-1.802901,-0.5843511,-0.9467939
0.263,-1.47168,0.5185547,-1.750732,-1.943206,-0.7143511,-1.058626
0.284,-1.168945,0.5444336,-2.0,-1.741298,-1.112977,-1.35771
0.306,-0.6594238,0.3867188,-2.0,-1.121832,-1.66687,-1.81916
0.327,-0.2712402,-0.2438965,-1.726318,-0.5024428,-2.276107,-2.007099
0.349,-0.1674805,-0.8564453,-1.281738,-0.3648855,-2.501374,-1.788855
0.37,-0.005126953,-0.9709473,-0.9289551,-0.1796183,-2.501374,-1.397481
0.391,0.2539063,-0.6499023,-0.5861816,-0.08625955,-2.501374,-1.229924
0.413,0.3132324,-0.8291016,-0.08398438,0.08625955,-2.501374,-1.307328
0.434,0.2785645,-1.13501,0.3410645,0.6516794,-2.501374,-1.118473
0.456,0.1125488,-1.068604,0.720459,0.3271756,-2.337023,-0.8364885
0.477,0.0690918,-1.202148,1.085938,-0.3351145,-1.647099,-0.6306107
0.498,0.02294922,-1.08252,0.8518066,-0.6106107,-0.9329008,-0.4403817
0.52,0.1159668,-0.9689941,0.5158691,-0.4858779,-0.5177099,-0.4680916
0.541,0.125,-1.008789,0.5065918,-0.1022901,-0.2468702,-0.5854198
0.562,0.09692383,-1.287354,0.4846191,-0.01900764,0.06557252,-0.5958779
0.584,0.1022949,-1.577637,0.276123,0.1045038,0.340458,-0.3954198
0.605,0.06542969,-1.593994,0.2243652,0.3530534,0.5185496,-0.139542
0.626,0.1381836,-1.725098,0.1247559,0.4962595,0.680916,0.07923664
