time,X,Y,Z,ROLL,PITCH,YAW
0.0,-0.751709,0.2333984,-0.7749023,0.007938932,-0.01335878,-0.01427481
0.023,-0.7597656,0.2861328,-0.7526855,0.03251908,-0.1872519,-0.01748092
0.045,-0.6821289,0.2199707,-0.4736328,0.2354198,-0.2180153,-0.05145039
0.07,-0.7512207,0.1403809,-0.3088379,0.2409924,-0.03053435,-0.02435114
0.092,-0.7663574,0.1337891,-0.4316406,0.1774046,0.1623664,0.06213741
0.113,-0.796875,0.2114258,-0.6164551,0.08923664,0.2145038,0.1164122
0.134,-0.7822266,0.2565918,-0.7617188,0.09740458,0.140229,0.09923664
0.156,-0.7741699,0.3344727,-0.855957,0.08564886,-0.02015267,0.03824427
0.177,-0.9165039,0.3730469,-0.654541,0.06961832,-0.1075572,-0.05954199
0.199,-1.306396,0.1896973,-0.5524902,0.2657252,0.02694657,-0.1840458
0.22,-1.655762,-0.300293,-0.987793,0.4691603,0.1355725,-0.01557252
0.241,-1.889404,-0.324707,-1.648193,0.4123664,-0.1007634,0.4174046
0.263,-1.85376,0.2700195,-1.984863,0.6527481,-0.6135878,0.5641985
0.284,-1.427979,0.5610352,-1.918213,0.8051908,-1.224885,0.2637404
0.306,-1.315186,0.4890137,-1.653809,0.7067939,-1.740382,-0.05412214
0.327,-1.183594,0.1669922,-1.195068,0.7134351,-2.107023,-0.1525191
0.348,-0.9277344,-0.04956055,-0.7634277,1.079542,-2.293664,-0.07091603
0.37,-0.5566406,-0.06152344,-0.4243164,1.20916,-2.364046,0.1106107
0.391,-0.3388672,0.01220703,0.002685547,1.072824,-2.258015,0.3136641
0.412,-0.2736816,0.08300781,0.3237305,0.7399237,-1.930382,0.4724427
0.434,-0.1162109,0.123291,0.4523926,0.6338168,-1.49084,0.6454962
0.455,-0.02441406,0.3591309,0.7717285,1.376412,-1.010611,0.6965649
0.476,0.1101074,0.65625,0.692627,1.549618,-0.3352672,0.5224428
0.498,0.1501465,0.730957,0.454834,1.14145,0.1837404,0.4212214
0.519,0.2770996,0.9748535,0.2531738,0.5852672,0.5523664,0.3329771
0.541,0.3190918,1.494385,0.1337891,0.2903053,0.8593893,-0.01954198
0.562,0.4487305,1.999939,-0.03735352,0.3687023,1.094962,-0.9925191
0.583,0.5847168,1.999939,-0.2089844,0.4159542,1.220458,-2.497481
0.605,0.7402344,1.301025,-0.3813477,-0.05458015,1.328168,-2.501374
0.626,0.7531738,0.07568359,-0.4643555,-0.4198473,1.533511,-2.501374
