time,X,Y,Z,ROLL,PITCH,YAW
2.595,-0.3032227,-1.574219,-0.9331055,0.4796183,0.179542,0.3672519
2.617,-0.2983398,-1.521973,-1.000244,0.5235878,0.05671756,0.5514503
2.639,-0.2561035,-1.452393,-0.7468262,0.4251145,0.08320611,0.7182443
2.662,-0.2700195,-1.406982,-0.8049316,0.6568703,0.1887023,0.8181679
2.684,-0.2587891,-1.432373,-1.108154,0.8161832,0.1806107,0.9464886
2.705,-0.291748,-1.293457,-1.186768,0.7896183,0.07152672,1.07
2.727,-0.2932129,-1.205566,-1.118408,0.7653435,0.0180916,1.107328
2.748,-0.3010254,-1.282471,-1.233643,0.9570992,-0.0538168,1.169618
2.769,-0.2753906,-1.233643,-1.291504,1.09145,-0.1748855,1.31687
2.791,-0.2685547,-1.007813,-1.235107,1.062824,-0.2729008,1.393359
2.812,-0.2602539,-0.9316406,-1.094971,0.9273282,-0.300687,1.389389
2.833,-0.2763672,-0.9602051,-1.166748,1.062214,-0.3580153,1.430611
2.855,-0.2456055,-0.9431152,-1.177979,1.07458,-0.4610687,1.521069
2.876,-0.161377,-0.7905273,-1.033447,0.8622137,-0.5164886,1.640076
2.898,-0.1652832,-0.4875488,-0.8864746,0.6684733,-0.4939695,1.62458
2.919,-0.2424316,-0.4121094,-0.9101563,0.6837404,-0.5029771,1.482901
2.941,-0.2050781,-0.447998,-0.9692383,0.8408397,-0.6273282,1.435496
2.962,-0.2165527,-0.2958984,-0.7883301,0.8250381,-0.7338932,1.412901
2.983,-0.2473145,-0.1311035,-0.5617676,0.7496183,-0.7298473,1.291832
3.005,-0.3273926,-0.04321289,-0.4147949,0.6979389,-0.6584733,1.147099
3.026,-0.3564453,-0.06860352,-0.3349609,0.5139695,-0.5524427,1.013282
3.047,-0.3349609,-0.09936523,-0.3513184,0.3479389,-0.4670229,0.9354198
3.069,-0.3994141,-0.05566406,-0.3395996,0.4025954,-0.4418321,0.8380917
3.09,-0.5002441,-0.1306152,-0.3977051,0.4406107,-0.4419847,0.7479389
3.111,-0.5622559,-0.02490234,-0.4162598,0.5409924,-0.5451908,0.7322137
3.133,-0.5126953,0.1689453,-0.3491211,0.6114504,-0.6461069,0.578397
3.154,-0.5107422,0.1687012,-0.1044922,0.4867176,-0.6724427,0.3551908
3.175,-0.5615234,-0.04589844,0.2141113,0.290916,-0.4966412,0.2417557
3.197,-0.5915527,-0.1916504,0.2492676,0.1139695,-0.2213741,0.3077863
3.218,-0.604248,-0.02587891,0.004638672,0.004351145,-0.06007634,0.3264885
