time,X,Y,Z,ROLL,PITCH,YAW
0.648,-1.475586,0.4570313,-2.0,-0.2992367,-0.9606107,0.4439694
0.671,-1.648193,0.6435547,-2.0,-0.2299237,-1.341832,0.0778626
0.693,-1.649658,0.2480469,-2.0,-0.680458,-1.801221,-0.04923664
0.717,-1.579346,0.2338867,-2.0,-0.7258779,-2.157786,0.01641221
0.738,-1.320557,0.5114746,-2.0,-1.104198,-2.501374,0.01221374
0.76,-1.005127,0.3691406,-2.0,-1.446031,-2.501374,-0.1608397
0.781,-0.7001953,0.177002,-1.915039,-1.676031,-2.501374,-0.2835114
0.802,-0.4272461,0.1726074,-1.584717,-1.625267,-2.501374,-0.4822901
0.824,-0.1254883,0.1809082,-1.469727,-1.512748,-2.501374,-0.7559542
0.8450001,0.1560059,-0.004882813,-1.153564,-1.270916,-2.501374,-1.028168
0.867,0.4680176,-0.114502,-0.6296387,-0.9760305,-2.501374,-1.20313
0.888,0.5637207,-0.06347656,-0.06640625,-0.8,-2.501374,-1.331298
0.909,0.5666504,0.01342773,0.2160645,-0.7446565,-2.501374,-1.586641
0.9309999,0.6799316,-0.1064453,0.0222168,-0.6361069,-2.200916,-1.848702
0.952,0.9018555,-0.3874512,0.002929688,-0.4074046,-2.016947,-1.91626
0.973,0.8742676,-0.5314941,0.2233887,-0.6710687,-1.810763,-1.799313
0.995,0.859375,-0.6291504,0.3117676,-0.6791603,-1.556183,-1.692061
1.016,0.8535156,-0.6184082,0.4333496,-0.3070229,-1.364504,-1.664275
1.038,0.9348145,-0.7194824,0.6625977,-0.2109924,-1.165344,-1.614656
1.059,1.018066,-0.8574219,0.8835449,-0.1480153,-0.8141985,-1.430763
1.08,0.9191895,-0.9301758,0.9492188,-0.3351908,-0.4320611,-1.185038
1.102,0.9509277,-0.9301758,0.8493652,-0.1728244,-0.191145,-1.003969
1.123,0.9550781,-0.9414063,1.143799,0.1472519,0.03435114,-0.8453435
1.144,1.0,-0.8525391,1.455078,-0.1754962,0.5182443,-0.5777099
1.166,1.134277,-0.6242676,1.452393,-0.5098474,1.175573,-0.4134351
1.187,1.239746,-0.458252,1.12793,-0.3158015,1.746031,-0.6333588
1.208,1.16333,-0.9697266,0.9848633,0.0740458,2.088015,-0.8641222
1.23,1.276123,-1.428955,1.074707,0.05145039,2.501298,-0.4119084
1.251,1.550293,-1.06958,0.8049316,-0.2729008,2.501298,0.2056489
1.273,1.741699,-0.595459,0.3251953,-0.5140458,2.501298,0.3590076
