time,X,Y,Z,ROLL,PITCH,YAW
0.0,-0.8759766,0.1103516,-0.4191895,0.01519084,-0.0440458,0.008091603
0.023,-0.8789063,0.07885742,-0.4438477,0.1006107,-0.09160305,-0.02251908
0.045,-0.911377,0.03125,-0.394043,0.1863359,-0.06328244,-0.01816794
0.07,-0.8952637,0.06518555,-0.4396973,0.1437405,-0.04656488,0.009083969
0.09099999,-0.9284668,0.08056641,-0.4274902,0.09007633,-0.02587786,0.02061069
0.113,-0.8815918,0.09741211,-0.5083008,0.03282443,-0.01137405,0.01053435
0.134,-0.9624023,0.151123,-0.5734863,0.1125191,-0.1021374,-0.01366412
0.155,-1.143066,0.1538086,-0.4189453,0.1461832,-0.1372519,-0.05221374
0.177,-1.491943,0.2753906,-0.2993164,0.2838931,-0.07793893,-0.1030534
0.198,-1.957031,0.4404297,-0.6171875,0.411374,-0.0459542,-0.2266412
0.22,-1.983643,0.5131836,-0.9328613,0.3449618,-0.23,-0.3769466
0.241,-1.775391,0.6220703,-0.8518066,0.7689313,-0.4363359,-0.66
0.263,-1.717529,0.609375,-0.6445313,1.445878,-0.569313,-1.121679
0.284,-1.471191,0.4165039,-0.5183105,2.260534,-0.7089314,-1.484809
0.305,-1.11084,0.128418,-0.3632813,2.161985,-0.7623664,-1.66084
0.327,-0.8537598,-0.3232422,-0.4289551,2.501298,-0.7463359,-1.552824
0.348,-0.4111328,-0.6745605,-0.5168457,2.12,-0.8403817,-1.214504
0.369,-0.1791992,-0.8186035,-0.3757324,1.95,-1.099389,-0.8251908
0.391,-0.0390625,-0.7158203,0.00390625,1.898702,-1.295496,-0.5261832
0.412,-0.006591797,-0.5952148,0.3117676,1.583206,-1.185496,-0.2942748
0.434,0.06420898,-0.5578613,0.5422363,1.862137,-0.9396946,-0.2023664
0.455,0.1254883,-0.4020996,0.4082031,1.632519,-0.5422901,-0.1855725
0.476,0.2531738,-0.4401855,0.6269531,1.343053,-0.4925954,-0.208855
0.498,0.2922363,-0.3327637,0.8757324,-0.3742748,0.03946565,-0.1654198
0.519,0.3928223,-0.4626465,1.028809,0.2278626,0.6369466,-0.3616794
0.54,0.4501953,-0.5842285,1.10083,-0.01038168,1.271832,-0.3061832
0.562,0.3828125,-0.6711426,1.001465,-0.5296947,1.972977,-0.17
0.583,0.5270996,-0.8459473,0.5917969,-0.9523664,2.501298,0.1523664
0.604,0.763916,-1.063721,0.1860352,-0.7145038,2.501298,0.6610687
0.626,0.7165527,-1.106445,-0.2436523,-0.4934351,2.501298,1.310534
