time,X,Y,Z,ROLL,PITCH,YAW
0.0,-0.6264648,0.1496582,-1.008545,0.1512977,0.0391603,0.01824427
0.023,-0.5617676,0.2402344,-0.9321289,0.03290076,-0.09969465,0.06931298
0.045,-0.5717773,0.232666,-0.8166504,-0.01541985,-0.1541221,0.09122138
0.07,-0.5708008,0.2414551,-0.7497559,-0.06526718,-0.1521374,0.1178626
0.092,-0.5830078,0.2529297,-0.7016602,-0.03068702,-0.1236641,0.1283969
0.113,-0.5830078,0.2431641,-0.7004395,-0.04328244,-0.08763359,0.1354962
0.134,-0.567627,0.2858887,-0.6728516,0.03145039,-0.04343512,0.139313
0.156,-0.5688477,0.3166504,-0.671875,0.1142748,0.02030534,0.1180916
0.177,-0.5827637,0.3366699,-0.7241211,0.1716031,0.07160306,0.08816793
0.199,-0.5888672,0.3469238,-0.7641602,0.2712977,0.0819084,0.06229008
0.22,-0.5866699,0.3608398,-0.7287598,0.3462595,0.1067176,0.04099236
0.241,-0.6169434,0.4138184,-0.75,0.510916,0.1668702,0.0248855
0.263,-0.6477051,0.4523926,-0.7819824,0.5583206,0.2051145,-0.01854962
0.284,-0.6982422,0.5036621,-0.802002,0.5293893,0.2468702,-0.0278626
0.305,-0.7346191,0.6787109,-0.8779297,0.7325954,0.2461069,-0.05366412
0.327,-0.7128906,0.9975586,-0.8857422,0.9254199,0.1801527,-0.2312977
0.348,-0.53125,1.081299,-0.5683594,0.7460305,0.169313,-0.649313
0.37,-0.4726563,0.7888184,-0.4233398,0.61,0.3755725,-1.086718
0.391,-0.4450684,0.5163574,-0.5512695,0.8375572,0.5545038,-1.376565
0.412,-0.4365234,0.487793,-0.9018555,-0.6174809,0.670229,-1.458015
0.434,-0.4536133,0.5373535,-1.15332,-2.501374,0.791603,-1.541374
0.455,-0.5302734,0.7316895,-1.419434,-0.870458,0.4329008,-1.898092
0.476,-0.442627,0.9306641,-1.520508,-1.424046,0.08259542,-2.269389
0.498,-0.5839844,0.7832031,-1.543701,-2.252519,0.1225954,-2.191832
0.519,-0.2912598,1.125977,-1.768555,-1.933817,-0.1241985,-2.42
0.54,-0.2241211,0.9626465,-1.630615,-1.657023,-0.2831298,-2.501374
0.562,-0.2182617,0.7099609,-1.778809,-1.355038,-0.4000763,-2.501374
0.583,-0.2509766,0.416748,-2.0,-1.605038,-0.7835114,-2.501374
0.605,-0.1813965,0.3286133,-1.868408,-1.688168,-1.14458,-2.501374
0.626,-0.05395508,0.3774414,-1.37793,-0.329542,-1.498015,-2.501374
