time,X,Y,Z,ROLL,PITCH,YAW
3.262,-0.6584473,-0.03588867,-0.71875,0.03015267,-0.01961832,0.01641221
3.284,-0.6721191,-0.0007324219,-0.7561035,0.01167939,-0.0329771,-0.02236641
3.306,-0.6796875,-0.1123047,-0.7331543,0.03007634,-0.04366413,-0.03419847
3.331,-0.6843262,-0.1174316,-0.7172852,0.0159542,-0.04557252,0.01274809
3.352,-0.6806641,-0.03222656,-0.7119141,0.0229771,-0.0351145,0.007022901
3.373,-0.6757813,-0.06933594,-0.7072754,0.03129771,-0.02374046,-0.007175573
3.395,-0.671875,-0.07348633,-0.7126465,0.01732824,-0.01740458,-0.008931297
3.416,-0.6721191,-0.07250977,-0.7607422,0.02389313,-0.0240458,-0.01122137
3.438,-0.6828613,-0.07983398,-0.7521973,0.03198473,-0.0478626,-0.006793893
3.459,-0.6787109,-0.07006836,-0.7160645,0.02709924,-0.0421374,0.002290076
3.48,-0.689209,-0.06445313,-0.699707,0.0189313,-0.02885496,-0.004656488
3.502,-0.6862793,-0.06420898,-0.7463379,0.0248855,-0.01870229,-0.009541985
3.523,-0.675293,-0.07226563,-0.7460938,0.02030534,-0.05343511,-0.004580153
3.545,-0.6623535,-0.0769043,-0.7087402,0.03740458,-0.04954198,0.0002290076
3.566,-0.6782227,-0.07226563,-0.7033691,0.0189313,-0.02725191,0.004503817
3.587,-0.6757813,-0.04614258,-0.7265625,0.01648855,-0.01541985,-0.004580153
3.609,-0.6633301,-0.06542969,-0.7753906,0.02557252,-0.05022901,-0.01709924
3.63,-0.6730957,-0.07373047,-0.6972656,0.01305344,-0.05358779,-0.01335878
3.651,-0.6804199,-0.1071777,-0.6953125,0.04549618,-0.006412214,-0.0003053435
3.673,-0.6762695,-0.05957031,-0.7612305,0.01068702,-0.02961832,0.02091603
3.695,-0.6791992,-0.03686523,-0.7250977,0.02282443,-0.05755725,-0.01412214
3.717,-0.677002,-0.09912109,-0.7041016,0.04389313,-0.04274809,-0.01145038
3.738,-0.6750488,-0.08105469,-0.7009277,0.02091603,-0.01778626,0.01236641
3.76,-0.6867676,-0.02368164,-0.7495117,0.01770992,-0.01206107,-0.00648855
3.781,-0.6791992,-0.07250977,-0.762207,0.01992366,-0.03832061,-0.01305344
3.802,-0.6665039,-0.08056641,-0.7390137,0.01862595,-0.05541985,-0.001526718
3.824,-0.6374512,-0.04614258,-0.7265625,-0.05541985,-0.03938931,-0.01030534
3.845,-0.6713867,-0.06835938,-0.6733398,0.01931298,-0.02778626,-0.004961832
3.867,-0.6970215,-0.06860352,-0.7180176,0.03,-0.01412214,-0.01572519
3.888,-0.6838379,-0.06958008,-0.7414551,0.02435114,-0.02045801,-0.01244275
