time,X,Y,Z,ROLL,PITCH,YAW
1.299,-0.4946289,0.07348633,0.0949707,0.6858778,0.9383969,0.7193893
1.322,-0.4804688,-0.008300781,0.0690918,0.4367176,0.9969465,0.8250381
1.344,-0.4226074,0.04516602,0.05712891,0.3510687,1.094809,0.9848091
1.366,-0.3359375,0.1101074,-0.1022949,0.5965649,1.132672,1.139771
1.388,-0.328125,0.3024902,-0.2424316,0.6957252,1.08687,1.145802
1.409,-0.3469238,0.3203125,-0.2080078,0.6571756,1.068015,1.152519
1.431,-0.2255859,0.3532715,-0.08764648,0.470687,1.203282,1.299695
1.452,-0.09545898,0.598877,-0.3569336,0.6409924,1.341985,1.355649
1.473,-0.08959961,0.7949219,-0.5385742,0.8022138,1.304504,1.208931
1.495,-0.07617188,0.6494141,-0.4892578,0.8923664,1.277328,1.072061
1.516,0.07226563,0.6271973,-0.4775391,0.8581679,1.344656,1.134504
1.538,0.1228027,0.871582,-0.6088867,0.7283969,1.449237,1.062824
1.559,0.08422852,0.9108887,-0.7827148,0.6432824,1.440992,0.9125954
1.58,0.1171875,0.9348145,-0.8010254,0.7569466,1.370916,0.7812214
1.602,0.1169434,0.8051758,-0.8293457,0.8617558,1.316641,0.6679389
1.623,0.1196289,0.6933594,-0.9047852,0.7145038,1.273817,0.6532825
1.644,0.1777344,0.875,-0.8969727,0.6230535,1.21374,0.6412977
1.666,0.161377,0.8178711,-0.9013672,0.8220611,1.215038,0.5183969
1.687,0.1948242,0.7333984,-1.025146,0.7127481,1.164886,0.5630534
1.709,0.2856445,0.9072266,-0.9384766,0.7323664,1.111298,0.5360305
1.73,0.302002,0.9680176,-0.8779297,0.761374,1.155649,0.4080153
1.751,0.1704102,1.070313,-0.9816895,0.5573282,1.196947,0.3293893
1.773,0.2331543,0.9985352,-1.219482,0.5740458,1.153817,0.1085496
1.794,0.4060059,0.6352539,-1.282715,0.8631298,1.028397,0.0391603
1.815,0.2709961,0.7248535,-1.378418,0.7661068,0.8970993,0.1631298
1.837,0.203125,1.190674,-1.33374,0.6058779,0.7463359,0.007022901
1.858,0.2705078,1.066162,-1.140137,0.5373282,0.6860305,-0.3845802
1.879,0.4240723,0.5810547,-1.150391,0.4803817,0.7268703,-0.5440458
1.901,0.3886719,0.5268555,-1.410645,0.5434351,0.6219847,-0.4816031
1.922,0.3117676,0.6455078,-1.348633,0.578397,0.3683206,-0.4822901
