time,X,Y,Z,ROLL,PITCH,YAW
0.0,-0.3701172,-1.283203,-1.803711,-1.182366,0.2763359,-0.2809924
0.023,-0.3066406,-1.529297,-1.436768,-0.5408397,-0.08549618,0.1523664
0.045,-0.08691406,-1.2854,-0.9326172,0.4330534,-0.008473283,0.5551145
0.071,-0.06347656,-1.141846,-1.119385,0.6689313,0.2282443,0.7619084
0.093,-0.02734375,-1.210938,-1.34375,0.6844275,0.210687,0.9950381
0.114,-0.02612305,-1.396729,-1.485596,0.5716794,0.06198473,1.368702
0.136,0.01416016,-1.219727,-1.398682,1.115954,-0.1412214,1.692901
0.157,-0.03540039,-0.9060059,-1.264404,1.948626,-0.2153435,1.847405
0.178,-0.02197266,-0.6977539,-1.156006,2.171527,-0.1683969,1.999313
0.2,0.05883789,-0.449707,-1.133057,0.9248856,-0.004732824,2.280611
0.221,-0.4428711,0.2150879,-1.480957,0.2159542,-0.1842748,2.388855
0.243,-0.5205078,0.9987793,-1.509521,0.590687,-0.7700763,2.181527
0.264,-0.5344238,1.151855,-1.065186,0.6523664,-1.06313,1.879313
0.285,-0.4980469,0.892334,-0.7685547,0.9232061,-1.032214,1.730305
0.307,-0.3322754,0.4250488,-0.8747559,1.149847,-0.9545038,1.889542
0.328,0.01855469,0.6142578,-0.776123,0.5017557,-0.9163359,2.276031
0.349,0.1398926,0.8015137,-0.1184082,0.1614504,-0.7942748,2.492595
0.371,0.1328125,1.05542,0.1904297,-0.02725191,-0.4394656,2.491527
0.392,0.2470703,1.698486,0.03759766,0.4635878,-0.3045038,2.248397
0.413,0.4931641,1.999939,0.2419434,0.128855,-0.371374,1.638092
0.435,0.4758301,1.999939,1.02002,-0.2087786,-0.1206107,0.5285496
0.456,0.5107422,1.999939,1.443848,-0.5154962,0.880229,-0.6746565
0.478,0.6625977,1.999939,0.9313965,-0.36,1.981374,-1.527939
0.499,0.970459,1.940918,0.0168457,-0.4894657,2.501298,-2.134198
0.52,1.225586,1.724365,-0.442627,-0.788626,2.501298,-2.501374
0.542,1.305908,1.688965,-0.5021973,-0.9082442,2.501298,-2.501374
0.563,1.604248,0.942627,-0.4648438,-0.5061832,2.501298,-2.501374
0.585,1.859619,-0.06396484,-0.7385254,0.01282443,2.501298,-2.501374
0.606,1.602539,-1.339111,-2.0,-0.9609924,2.501298,-2.501374
0.627,0.9804688,-2.0,-2.0,-1.642748,2.501298,-2.501374
