time,X,Y,Z,ROLL,PITCH,YAW
1.308,-0.02075195,0.9914551,0.004882813,-1.641298,-0.7648091,-0.319313
1.331,0.04125977,0.7546387,0.09057617,-1.101832,-0.6584733,-0.6758015
1.353,0.09448242,0.4619141,0.4069824,-0.8210687,-0.4303053,-0.7674046
1.377,0.06347656,0.3168945,0.4282227,-0.9177862,-0.1757252,-0.671603
1.399,0.06835938,0.2993164,0.328125,-0.9029008,-0.03045802,-0.6049618
1.42,0.04931641,0.2077637,0.4523926,-0.6769466,0.08633587,-0.5632824
1.441,0.05126953,0.1098633,0.6335449,-0.6051908,0.2661069,-0.4029007
1.463,-0.002441406,0.2602539,0.645752,-0.7177099,0.5237405,-0.2045802
1.484,0.01831055,0.4179688,0.4555664,-0.8771755,0.7309924,-0.1698473
1.505,0.01098633,0.4104004,0.3537598,-0.6891603,0.9109924,-0.2003053
1.527,0.02270508,0.4414063,0.2941895,-0.4434351,1.077634,-0.2349618
1.548,-0.01977539,0.4936523,0.2424316,-0.6022901,1.220076,-0.2463359
1.569,-0.02319336,0.5588379,0.05615234,-0.6833588,1.348244,-0.2366412
1.591,-0.08520508,0.753418,0.005859375,-0.5703053,1.404199,-0.3698473
1.612,-0.0612793,0.8139648,0.05444336,-0.5647328,1.56145,-0.5751145
1.634,0.07983398,0.7827148,-0.123291,-0.6206107,1.76687,-0.7817557
1.655,-0.006103516,0.7565918,-0.1442871,-0.4278626,1.985649,-1.01374
1.676,-0.09936523,0.7128906,-0.4472656,-0.3358779,2.233435,-1.23
1.698,0.1032715,0.9233398,-0.8835449,-0.3582443,2.341603,-1.591145
1.719,0.2470703,0.769043,-1.281982,-0.4851145,2.38771,-2.100305
1.74,0.03320313,-0.01342773,-1.889893,-0.4716794,2.259237,-2.359618
1.762,-0.15625,-0.5163574,-2.0,-0.4261832,1.852061,-2.210916
1.783,-0.07275391,-0.2541504,-1.773193,-0.1744275,1.739313,-2.130305
1.805,-0.1477051,-0.3903809,-2.0,-0.07351145,1.666947,-2.322366
1.826,-0.5031738,-1.099854,-2.0,-0.1196947,1.089466,-2.236183
1.847,-0.6574707,-1.299805,-2.0,-0.3751145,0.4932824,-1.829847
1.869,-0.6022949,-1.019043,-1.69458,-0.2662596,0.3170229,-1.669542
1.89,-0.6052246,-1.293457,-1.875,-0.2731297,0.1145038,-1.62374
1.911,-0.7775879,-1.832275,-1.928467,-0.2021374,-0.3333588,-1.238168
1.933,-0.9035645,-2.0,-1.695801,-0.1736641,-0.8406107,-0.518855
