time,X,Y,Z,ROLL,PITCH,YAW
1.308,-0.4169922,-1.996338,-1.211914,0.1452672,-0.1582443,-0.1633588
1.331,-0.3493652,-1.94165,-1.46875,0.1293893,-0.3783206,0.3470229
1.353,-0.2722168,-1.624756,-1.491455,0.1596947,-0.8966412,0.791374
1.376,-0.1394043,-1.202148,-1.268066,-0.07076335,-1.321832,0.9629771
1.397,-0.04711914,-1.150146,-0.8256836,-0.309313,-1.569466,1.021298
1.419,-0.1359863,-1.148193,-0.4755859,-0.2241221,-1.560153,1.113282
1.44,-0.182373,-1.13208,-0.4428711,-0.03580153,-1.483511,1.251145
1.462,-0.1325684,-1.150879,-0.5812988,-0.1246565,-1.515649,1.461221
1.483,-0.08544922,-1.011719,-0.5622559,-0.3442748,-1.68916,1.660305
1.504,-0.1123047,-0.939209,-0.2885742,-0.3421374,-1.786336,1.808702
1.526,-0.07128906,-0.8205566,-0.01416016,-0.3784733,-1.723359,1.922901
1.547,-0.1672363,-0.6591797,0.269043,-0.3270229,-1.485496,1.968397
1.568,-0.3078613,-0.5302734,0.2590332,-0.2200763,-1.169542,1.938779
1.59,-0.2749023,-0.5151367,0.05102539,-0.1991603,-1.003664,1.912901
1.611,-0.310791,-0.354248,0.05639648,-0.2874809,-0.9766413,1.885267
1.633,-0.4262695,-0.3244629,0.1345215,-0.04076336,-0.9262595,1.797405
1.654,-0.4155273,-0.3085938,0.2158203,0.04503817,-0.8037404,1.762519
1.676,-0.4543457,-0.2346191,0.2641602,-0.1125191,-0.6307633,1.738626
1.697,-0.5632324,-0.1962891,0.1938477,-0.09251908,-0.4975573,1.698931
1.718,-0.5500488,-0.1875,0.07519531,0.06152672,-0.4824428,1.683053
1.74,-0.5383301,-0.07128906,0.1765137,0.120687,-0.4796183,1.652519
1.761,-0.5859375,-0.02490234,0.2438965,0.07580153,-0.360458,1.635954
1.782,-0.6262207,-0.1403809,0.1506348,-0.007862597,-0.2446565,1.677786
1.804,-0.5595703,-0.1728516,0.04907227,-0.09038168,-0.2619847,1.830611
1.825,-0.5231934,-0.006103516,0.2172852,0.1294657,-0.2687023,1.942443
1.846,-0.4790039,0.2114258,0.2756348,0.2814504,-0.1167176,1.955878
1.868,-0.4599609,0.1975098,0.2634277,-0.03503817,0.07007634,2.007786
1.889,-0.4101563,0.1359863,0.2250977,-0.2561069,0.1803053,2.181756
1.91,-0.28125,0.3891602,0.1848145,0.1007634,0.2236641,2.260229
1.932,-0.2165527,0.5078125,0.1643066,0.7403817,0.3129008,2.155344
