time,X,Y,Z,ROLL,PITCH,YAW
8.48,0.4404297,-1.306396,0.8156738,-0.759313,1.752824,1.560458
8.502,0.6896973,-0.8156738,0.6154785,-0.9677099,2.501298,2.158092
8.524,0.8540039,-0.6416016,0.4006348,-1.242901,2.501298,2.457786
8.547,0.7727051,-0.479248,-0.3828125,-0.6344275,2.501298,2.501298
8.569,0.4912109,-0.1896973,-1.875488,0.6345038,2.501298,2.501298
8.59,0.4016113,0.1245117,-2.0,0.5151145,2.336565,2.501298
8.611,0.07250977,0.918457,-2.0,0.4676336,1.339237,2.501298
8.633,0.02563477,1.440918,-1.867676,0.7396183,0.8879389,2.447863
8.654,0.1262207,1.5979,-1.508301,0.8582443,0.8640458,1.960534
8.676,0.2053223,1.743164,-1.476807,0.7096947,1.107176,1.482366
8.697,0.119873,1.87207,-1.886963,0.3031298,1.251908,0.8476336
8.718,0.166748,1.686279,-2.0,0.04290076,1.135496,0.3724427
8.74,0.2021484,1.528564,-2.0,-0.1433588,0.8300763,0.05374045
8.761,0.2075195,1.493896,-2.0,-0.1326718,0.2677099,-0.1580153
8.782,0.1728516,1.400635,-1.866943,-0.2499237,-0.1450382,-0.429313
8.804,0.2224121,1.468262,-1.711426,-0.1342748,-0.4290076,-0.7645039
8.825,0.2827148,1.304932,-1.356934,-0.2800763,-0.5374046,-1.029847
8.847,0.3249512,1.423096,-1.223145,-0.3070992,-0.5103054,-1.256336
8.868,0.463623,1.925537,-1.272461,-0.3913741,-0.4592367,-1.703053
8.889,0.6826172,1.999939,-1.480225,-0.309313,-0.4892366,-2.495191
8.911,0.8093262,1.572266,-1.619629,-0.2338931,-0.6829008,-2.501374
8.932,0.9824219,1.763428,-1.752197,-0.1322137,-0.9522138,-2.501374
8.953,1.266357,1.254395,-1.77417,-0.1266412,-1.319313,-2.501374
8.975,1.332764,0.1977539,-1.524902,0.3594656,-1.829008,-2.501374
8.996,1.242676,-0.6064453,-0.9602051,0.6643512,-2.216259,-2.501374
9.017,0.9975586,-1.650391,-0.2680664,0.6535878,-2.186336,-2.501374
9.039,0.5134277,-1.90918,0.4562988,0.2261832,-1.675802,-2.501374
9.06,0.1782227,-1.649902,0.5258789,-0.2361832,-0.8461069,-1.916565
9.082,0.04052734,-1.414795,0.02587891,-0.5373282,-0.2142748,-1.317099
9.103,-0.09545898,-1.226807,-0.6669922,-0.4875573,-0.07549619,-1.007481
