time,X,Y,Z,ROLL,PITCH,YAW
0.659,0.177002,-1.374756,0.05810547,0.6976336,0.3574046,2.501298
0.681,0.2614746,-0.7253418,-0.3618164,0.2000763,0.79,2.501298
0.703,0.291748,0.5554199,-0.9682617,0.1555725,0.7872519,2.501298
0.727,0.1904297,1.619385,-1.417725,0.5664122,0.3440458,2.501298
0.748,0.2683105,1.915039,-1.102539,0.6056489,-0.02419847,2.432595
0.77,0.2702637,1.999939,-0.6391602,0.2545038,0.1516031,1.940153
0.791,0.03833008,1.999939,-0.6054688,0.2255725,0.3731298,0.9919847
0.813,0.01342773,1.999939,-0.7568359,0.2446565,0.2298473,0.1919084
0.834,0.3442383,1.918945,-0.2790527,0.4135115,0.01129771,-0.2733588
0.855,0.720459,1.999939,0.2226563,0.5498473,0.1452672,-0.9119847
0.877,1.111816,1.999939,0.5600586,0.2658779,0.7575573,-1.956107
0.898,1.387451,1.987549,0.6223145,-0.2799237,1.715725,-2.501374
0.9190001,1.493164,0.9785156,-0.02416992,-0.9823664,2.501298,-2.501374
0.941,0.75,-1.306641,-1.645264,-0.9208397,2.501298,-2.501374
0.962,-0.2658691,-2.0,-2.0,-0.6742748,2.501298,-2.501374
0.983,-1.18335,-2.0,-2.0,-0.5258779,0.8438169,-1.040458
1.005,-1.188232,-1.465576,-2.0,-0.1780916,-0.2248855,-0.3444275
1.026,-0.9482422,-1.078613,-1.897461,-0.3538931,-0.461145,-0.1842748
1.047,-0.7316895,-0.840332,-1.320801,-0.71229,-0.4194656,0.09045801
1.069,-0.6123047,-0.3278809,-0.8950195,-0.6487786,-0.2051908,0.1533588
1.09,-0.5229492,-0.220459,-0.9353027,-0.1570229,-0.02175572,0.09221375
1.112,-0.451416,0.001953125,-1.105225,0.07969466,0.0219084,0.06618321
1.133,-0.4343262,-0.001953125,-1.212402,0.1464885,-0.07793893,-0.01381679
1.154,-0.3937988,0.05175781,-1.116211,0.1406107,-0.1714504,-0.03007634
1.176,-0.3515625,-0.03320313,-1.335693,-0.1225191,-0.1930534,0.01717557
1.197,-0.3320313,0.06445313,-1.261719,-0.3856488,-0.4499237,-0.02038168
1.218,-0.340332,0.02954102,-1.201416,-0.8024427,-0.6348091,-0.08435115
1.24,-0.3154297,-0.006103516,-0.9987793,-1.139313,-0.8470229,-0.06587786
1.261,-0.3103027,0.0246582,-0.6777344,-1.253435,-0.8763359,-0.05458015
1.283,-0.364502,-0.01489258,-0.4685059,-1.309084,-0.6790839,-0.01458015
