time,X,Y,Z,ROLL,PITCH,YAW
1.311,0.3242188,0.362793,0.3037109,-0.4074046,0.3845038,2.501298
1.333,0.340332,0.5583496,0.2727051,-0.2225954,0.4645802,2.501298
1.355,0.3837891,0.7419434,0.2028809,0.09435114,0.520458,2.501298
1.376,0.3205566,0.7053223,0.1791992,0.2585496,0.6145038,2.345878
1.398,0.3806152,0.9367676,0.02563477,0.3738168,0.6396946,2.331527
1.419,0.4658203,1.351074,-0.03588867,0.5953435,0.5594656,2.09313
1.441,0.4814453,1.519531,0.1003418,0.821374,0.5549619,1.660076
1.462,0.5048828,1.484375,0.173584,1.02771,0.7251145,1.325038
1.484,0.6345215,1.862793,0.02294922,1.11229,0.899084,0.9335878
1.505,0.59375,1.999939,0.08129883,0.9670229,1.146183,0.3656489
1.527,0.6000977,1.939697,0.1049805,0.7988549,1.56771,-0.1593893
1.549,0.6789551,1.916504,-0.2075195,0.6214504,2.008321,-0.6272519
1.572,0.6804199,1.910645,-0.7202148,0.641603,2.16916,-1.309618
1.594,0.6450195,1.609619,-0.8664551,0.750916,2.127023,-1.85626
1.616,0.6716309,1.385986,-1.072021,0.6855725,2.130611,-2.231679
1.637,0.730957,1.282715,-1.29834,0.6687023,1.966336,-2.501374
1.658,0.6474609,1.002441,-1.024658,0.6070229,1.848473,-2.501374
1.68,0.5334473,0.5710449,-0.782959,0.2889313,2.177176,-2.501374
1.701,0.3847656,-0.1037598,-1.25293,-0.1482443,2.501298,-2.501374
1.722,0.2043457,-0.7487793,-2.0,-0.2882443,2.501298,-2.501374
1.744,-0.1938477,-0.6420898,-2.0,-0.2867176,1.997099,-2.390076
1.765,-0.4794922,-0.237793,-2.0,-0.008778625,1.10374,-2.24855
1.787,-0.6296387,-0.331543,-2.0,0.5168702,0.2228244,-2.408626
1.808,-0.6328125,-0.7236328,-2.0,0.5282443,-0.5540458,-2.287099
1.829,-0.6574707,-0.9399414,-1.920166,0.6851145,-1.151527,-1.902748
1.851,-0.5534668,-0.8393555,-1.268311,1.061832,-1.541832,-1.476107
1.872,-0.6923828,-0.7470703,-0.9040527,1.269084,-1.56084,-1.086107
1.893,-0.7019043,-0.6750488,-0.831543,1.250687,-1.497099,-0.6961069
1.915,-0.5688477,-0.605957,-0.7124023,0.7971756,-1.380229,-0.3215267
1.936,-0.5578613,-0.3967285,-0.6064453,-0.1254962,-1.210916,0.006564885
