time,X,Y,Z,ROLL,PITCH,YAW
0.0,-0.8435059,0.322998,-0.6687012,-0.08206106,0.02862595,-0.009465649
0.023,-0.7614746,0.3774414,-0.5627441,-0.009923664,-0.1351145,-0.007633588
0.045,-0.8144531,0.3632813,-0.388916,0.1507634,-0.1245802,-0.04709924
0.07,-0.7844238,0.3457031,-0.402832,0.1845038,-0.06877863,-0.05900764
0.092,-0.7836914,0.3295898,-0.434082,0.08877862,-0.03198473,-0.04519084
0.113,-0.7856445,0.291748,-0.4438477,-0.006412214,-0.02870229,-0.02152672
0.135,-0.8117676,0.2980957,-0.4592285,0.02977099,-0.0419084,0.001068702
0.156,-0.8554688,0.3151855,-0.4902344,0.00389313,-0.05633588,0.01519084
0.177,-0.9855957,0.3569336,-0.5466309,-0.169542,-0.05938931,0.03587786
0.199,-1.19165,0.4758301,-0.5930176,-0.2942748,-0.07022901,0.09549619
0.22,-1.448975,0.6623535,-0.6975098,-0.6712977,-0.0619084,0.1460305
0.241,-1.868896,0.9118652,-0.7097168,-1.040611,-0.1058779,0.1085496
0.263,-2.0,0.8994141,-0.925293,-0.8841985,-0.2241221,-0.1219847
0.284,-1.858398,0.6254883,-1.2771,-0.9909161,-0.5534351,-0.261832
0.306,-1.66748,0.3137207,-1.240479,-1.168931,-1.156565,-0.1431298
0.327,-1.386719,0.4604492,-0.8310547,-1.34229,-1.661603,0.0270229
0.348,-0.9768066,0.6567383,-0.3566895,-1.535802,-1.939771,0.01549618
0.37,-0.6630859,0.6481934,0.2202148,-1.75771,-1.863893,-0.1903817
0.391,-0.5878906,0.4179688,0.6323242,-1.629389,-1.442595,-0.3640458
0.412,-0.7426758,0.175293,0.5444336,-0.09992367,-1.050992,-0.5124428
0.434,-0.479248,0.004882813,0.09326172,0.8969465,-0.9514504,-0.4925191
0.455,-0.3620605,0.01660156,-0.03662109,1.337557,-1.089771,-0.360458
0.477,-0.1425781,0.1125488,0.1166992,1.219389,-1.053817,-0.1719847
0.498,-0.1293945,0.229248,0.2990723,1.009771,-0.8688549,-0.07755725
0.519,-0.03613281,0.230957,0.4084473,1.105267,-0.6209924,-0.07465649
0.541,0.01635742,0.2766113,0.3588867,1.634427,-0.3658779,-0.08908397
0.562,0.1442871,0.2470703,0.2456055,1.295802,-0.04137404,-0.006717557
0.583,0.09375,-0.01879883,0.3684082,0.3235115,0.3283206,0.3641985
0.605,0.1469727,0.1699219,0.470459,-0.01709924,0.6912977,0.7820611
0.626,0.1896973,0.373291,0.5961914,-0.4190076,1.132214,0.989084
