time,X,Y,Z,ROLL,PITCH,YAW
0.0,-0.6464844,0.4108887,-1.026855,-0.2268702,-0.2087786,-0.01740458
0.023,-0.4782715,0.1567383,-0.7521973,0.1471756,-0.4263359,-0.03458015
0.045,-0.6945801,0.08544922,-0.1789551,0.6307633,-0.1926718,0.006030535
0.071,-0.5625,0.2521973,-0.4755859,0.1843511,0.1870992,0.1403817
0.093,-0.5566406,0.4570313,-0.8620605,-0.09389314,0.2615267,0.1492366
0.114,-0.5976563,0.4538574,-1.054443,-0.2587786,0.05954199,-0.02824428
0.136,-0.6220703,0.2265625,-0.8356934,0.1741221,-0.1316794,-0.1327481
0.157,-0.6433105,0.09643555,-0.7150879,0.440229,-0.1566412,-0.08984733
0.178,-0.7192383,0.1081543,-0.6530762,0.3238931,-0.1149618,0.07213741
0.2,-1.031982,-0.01538086,-0.6804199,0.2038931,0.03389313,0.2841221
0.221,-1.540527,-0.1391602,-1.07666,0.2665649,0.1529771,0.6590839
0.243,-1.667236,0.03955078,-1.517822,0.941374,0.1729771,1.047023
0.264,-1.625732,0.7429199,-2.0,2.501298,0.1429008,1.201298
0.285,-1.206299,0.6774902,-1.80249,2.501298,0.5491603,1.018626
0.307,-1.242188,0.3601074,-2.0,1.524886,0.5773283,0.6416794
0.328,-1.025391,-0.3349609,-1.945068,0.1093893,0.5737405,0.6738168
0.35,-0.463623,-0.890625,-2.0,-0.6065649,-0.3772519,0.9825954
0.371,0.2805176,0.0871582,-2.0,-1.507939,-2.501374,1.044733
0.392,-0.05395508,0.7028809,-0.640625,-1.159313,-2.501374,0.6272519
0.414,0.3876953,0.7868652,-0.3239746,-0.2760305,-2.501374,0.1010687
0.435,0.4353027,0.7299805,-0.2849121,-0.09335878,-2.501374,-0.3754199
0.456,0.4865723,0.5622559,0.03173828,0.399313,-2.501374,-0.7051908
0.478,0.388916,0.04003906,0.373291,0.1419084,-2.501374,-0.7720611
0.499,0.3049316,-0.1254883,0.7392578,0.4687023,-2.065954,-0.5860305
0.521,0.2158203,-0.2856445,1.067627,0.2862595,-1.396718,-0.199084
0.542,0.3798828,-0.1184082,1.575928,-0.4276336,-0.4243512,0.3554199
0.563,0.6520996,0.6083984,1.999939,-1.25542,0.9935114,0.820458
0.585,0.8415527,1.62915,1.999939,-1.843359,2.501298,0.711832
0.606,1.263428,1.999939,1.391113,-1.266947,2.501298,-0.6820611
0.627,1.981445,1.999939,-0.001708984,-0.4158015,2.501298,-2.501374
