time,X,Y,Z,ROLL,PITCH,YAW
1.944,-0.09594727,-1.430908,-1.406738,-0.5947328,-0.7582443,2.501298
1.967,0.2421875,-1.056152,-1.508057,0.4223664,-1.185573,2.501298
1.989,0.6230469,-0.4428711,-1.103027,0.459084,-1.481679,2.501298
2.012,0.861084,0.1911621,-0.592041,-0.5238168,-1.552901,2.501298
2.034,1.006592,0.9724121,-0.2299805,-0.7931297,-1.598855,2.501298
2.055,0.8466797,1.946777,0.01757813,0.2037405,-1.427863,2.501298
2.077,0.5314941,1.999939,0.1169434,0.2585496,-0.9861833,2.501298
2.098,0.3884277,1.999939,0.3840332,0.229084,-0.4641222,1.055038
2.119,0.4042969,1.999939,0.3522949,0.8824428,0.1296183,-0.5926718
2.141,0.581543,1.922607,0.2653809,1.082366,0.5611451,-1.788931
2.162,0.7648926,1.478027,0.6364746,0.9170229,1.135725,-2.501374
2.184,1.05835,1.181885,0.9592285,0.4767176,2.194733,-2.501374
2.205,1.477051,0.6887207,0.8742676,0.289313,2.501298,-2.501374
2.226,1.506104,-0.01879883,-0.0402832,0.2467939,2.501298,-2.501374
2.248,1.413818,-1.381592,-2.0,-0.1301527,2.501298,-2.501374
2.269,0.07397461,-2.0,-2.0,-0.6838168,2.501298,-1.849924
2.29,-0.7475586,-1.779785,-2.0,-0.1747328,0.7316794,-0.590687
2.312,-0.5603027,-1.366211,-2.0,1.326794,-0.3456489,0.2687786
2.333,-0.4040527,-0.5656738,-1.737549,1.15374,-0.5950382,0.8237405
2.354,-0.3596191,0.1228027,-1.295166,0.003282443,-0.3238931,0.8951908
2.376,-0.3981934,0.4938965,-1.318359,-0.7077099,0.03709924,0.4777863
2.397,-0.4123535,0.4528809,-1.82373,-0.4680916,0.08908397,-0.02648855
2.418,-0.4248047,0.2282715,-2.0,0.09564885,-0.2485496,-0.3303053
2.44,-0.4909668,0.008056641,-2.0,0.2578626,-0.6789313,-0.3974046
2.461,-0.4755859,-0.222168,-2.0,0.05770993,-1.269771,-0.2138931
2.483,-0.2844238,-0.2338867,-2.0,0.2403054,-2.068168,0.01916031
2.504,-0.1765137,-0.1755371,-2.0,0.7538931,-2.501374,0.2199237
2.525,0.02636719,-0.02124023,-2.0,1.406031,-2.501374,0.3448092
2.547,0.2277832,-0.003662109,-2.0,1.84771,-2.501374,0.5055725
2.568,0.4748535,-0.03271484,-1.682861,2.009695,-2.501374,0.7439694
