time,X,Y,Z,ROLL,PITCH,YAW
2.617,-0.7578125,0.2202148,-0.3093262,0.2741221,-0.2735878,0.4028244
2.639,-0.706543,0.2390137,-0.3864746,0.2316031,-0.08496183,0.409542
2.661,-0.7009277,0.3359375,-0.5192871,0.2234351,-0.006030535,0.3610687
2.687,-0.7231445,0.3796387,-0.5983887,0.140687,-0.01290076,0.2876336
2.709,-0.7312012,0.3413086,-0.5727539,0.08244275,-0.02473283,0.2225191
2.73,-0.7324219,0.3034668,-0.5097656,0.1173282,-0.004427481,0.2022901
2.752,-0.7460938,0.2963867,-0.6203613,-0.05900764,0.04526718,0.1890076
2.773,-0.6870117,0.3017578,-0.7023926,-0.2250382,-0.001984733,0.2024427
2.794,-0.6655273,0.4685059,-0.2663574,0.04480916,-0.0340458,0.168626
2.816,-0.7507324,0.4160156,-0.4851074,-0.1772519,0.1792366,0.08633587
2.837,-0.7087402,0.3635254,-0.9316406,-0.2264122,-0.02541985,0.05580153
2.859,-0.7783203,0.3410645,-0.701416,-0.00778626,-0.2301527,0.00129771
2.88,-0.7460938,0.3762207,-0.6550293,0.3076336,-0.3541221,-0.06312977
2.901,-0.7314453,0.3422852,-0.4460449,0.1747328,-0.2932061,-0.0980916
2.923,-0.7653809,0.3085938,-0.4157715,0.01419847,-0.1609924,-0.09908397
2.944,-0.755127,0.2294922,-0.467041,-0.02946565,-0.0708397,-0.05328245
2.966,-0.7573242,0.2019043,-0.5256348,-0.0189313,-0.02923664,-0.005954199
2.987,-0.7460938,0.251709,-0.5429688,0.01725191,-0.01862595,0.02854962
3.008,-0.7365723,0.3183594,-0.5917969,-0.0961832,-0.008931297,0.02213741
3.03,-0.7341309,0.3000488,-0.684082,-0.2046565,-0.07549619,-0.00648855
3.051,-0.8061523,0.3222656,-0.3779297,-0.1027481,-0.08862596,-0.0259542
3.073,-0.7834473,0.3266602,-0.5803223,0.04664123,0.004427481,-0.04854962
3.094,-0.7868652,0.2756348,-0.7438965,-0.009770992,-0.1340458,-0.02778626
3.115,-0.7358398,0.3120117,-0.5412598,0.2528244,-0.2216031,-0.03748092
3.137,-0.800293,0.3239746,-0.4162598,0.1509924,-0.1471756,-0.04984733
3.158,-0.7832031,0.2768555,-0.4533691,0.1240458,-0.07358778,-0.03793893
3.179,-0.7473145,0.25,-0.494873,0.111374,-0.03549618,-0.02396946
3.201,-0.748291,0.2431641,-0.5300293,0.08900763,0.009083969,-0.02053435
3.222,-0.7558594,0.270752,-0.5905762,0.0680916,-0.02129771,-0.001908397
3.244,-0.7780762,0.2421875,-0.6152344,0.03763359,-0.07358778,0.01091603
