time,X,Y,Z,ROLL,PITCH,YAW
0.001,-0.3891602,0.2263184,-1.045898,0.08061069,0.08259542,0.1058779
0.037,-0.420166,0.1796875,-1.02124,0.01862595,-0.09274809,-0.01755725
0.05900001,-0.3776855,0.2087402,-0.9660645,0.3979389,-0.2164886,0.05610687
0.081,-0.4291992,0.1860352,-0.6291504,0.3161832,-0.1296183,0.0238168
0.102,-0.411377,0.269043,-0.5361328,0.3468702,0.1354962,0.03763359
0.124,-0.3222656,0.2792969,-0.6523438,0.2869466,0.4018321,-0.004885496
0.145,-0.2526855,0.2678223,-1.290771,0.04496183,0.5241221,-0.05694656
0.166,-0.3769531,0.2202148,-1.688477,-0.229771,-0.06992366,-0.06145038
0.188,-0.4060059,0.1845703,-1.111816,-0.1530534,-0.4892366,-0.03839695
0.209,-0.4274902,0.456543,-0.6582031,0.1487023,-0.3825954,-0.06992366
0.231,-0.4338379,0.7800293,-0.6530762,0.3032825,-0.1335878,-0.2852672
0.252,-0.4814453,1.332031,-0.7443848,-0.2737405,0.1384733,-0.7011451
0.273,-0.8188477,1.999939,-0.6313477,-1.072824,0.6054962,-1.458702
0.295,-0.7341309,1.999939,-0.765625,-0.2166412,1.45687,-2.501374
0.316,-0.0859375,1.999939,-2.0,1.637939,1.770076,-2.501374
0.338,0.3439941,0.4611816,-2.0,2.501298,0.7461069,-2.501374
0.359,0.4064941,-1.100586,-2.0,2.501298,-0.8926718,-2.501374
0.38,0.07861328,-1.9729,-1.926758,2.501298,-2.012366,-2.501374
0.402,0.09008789,-2.0,-0.8059082,2.237634,-2.257939,-2.116488
0.423,-0.04077148,-1.804688,-0.329834,1.884275,-1.977099,-0.9041222
0.445,0.1416016,-1.370361,-0.0480957,1.736489,-1.491832,-0.09412213
0.466,0.5258789,-1.0271,-0.1743164,1.340687,-1.243893,0.350229
0.487,0.5214844,-1.53418,0.7536621,1.701756,-0.8963359,0.6885496
0.509,0.5969238,-1.852539,0.671875,2.147023,0.01419847,1.405573
0.53,1.220215,-2.0,0.1918945,0.9303054,0.5126718,2.501298
0.551,0.847168,-0.7773438,0.2270508,-0.5239695,0.6482443,2.501298
0.573,1.114258,0.2302246,0.3041992,-0.26,0.8010687,2.501298
0.594,1.011963,0.3203125,0.1223145,0.969313,0.6077099,2.501298
0.615,0.7431641,0.121582,0.3010254,1.207023,0.7051908,2.501298
0.637,0.932373,0.3029785,0.496582,-0.3964886,1.264427,2.501298
