time,X,Y,Z,ROLL,PITCH,YAW
0.001,-0.6665039,-0.2646484,-0.8771973,-0.06755725,-0.1109924,0.004503817
0.024,-0.6225586,-0.06787109,-0.6506348,-0.1916794,-0.1600763,-0.03137404
0.046,-0.7167969,-0.03637695,-0.7458496,-0.1006107,-0.08801526,-0.1461832
0.072,-0.7011719,-0.1166992,-0.8269043,-0.01603054,-0.09,-0.2285496
0.093,-0.659668,-0.1369629,-0.7729492,0.03755725,-0.110229,-0.2667176
0.115,-0.7182617,-0.114502,-0.65625,-0.1351145,-0.1019847,-0.2883969
0.136,-0.6379395,-0.08764648,-0.6323242,-0.1877099,-0.03068702,-0.3461069
0.158,-0.8127441,-0.1621094,-0.7019043,-0.02519084,0.02549618,-0.3877099
0.179,-0.815918,-0.1430664,-0.7844238,-0.05419847,-0.06969465,-0.3692367
0.2,-0.7028809,-0.1635742,-0.8017578,-0.3932824,-0.1027481,-0.3680153
0.222,-0.6003418,-0.1625977,-0.8103027,-0.4605344,-0.1623664,-0.3853435
0.243,-0.5270996,-0.2460938,-0.7248535,-0.4683969,-0.09671756,-0.3930534
0.264,-0.625,-0.456543,-0.8493652,-0.1043512,0.07068703,-0.3701527
0.286,-0.6782227,-0.5471191,-0.9477539,-0.2591603,0.05442748,-0.3279389
0.307,-1.237061,-0.2043457,-0.8881836,1.770611,-0.00519084,-0.5308397
0.329,-1.867188,0.2058105,-0.3439941,2.501298,0.6449618,-0.9331298
0.35,-1.579102,0.04467773,-0.9450684,0.5201527,1.419542,-1.347099
0.372,-0.9846191,-0.5864258,-2.0,0.2984733,1.260916,-1.639313
0.393,-1.046143,-1.279785,-2.0,0.4990839,-0.03435114,-1.455725
0.414,-1.050781,-1.576172,-2.0,0.7801527,-1.581985,-0.7691603
0.436,-0.5080566,-1.345703,-2.0,1.476183,-2.501374,-0.05725191
0.457,-0.1772461,-0.699707,-1.165527,1.308321,-2.501374,0.6167939
0.478,0.03857422,-0.1418457,-0.3569336,0.6601527,-2.501374,0.879313
0.5,0.06762695,0.307373,0.05957031,-0.2174809,-2.48229,0.5706107
0.521,0.1582031,0.3115234,0.2148438,-0.449542,-2.063359,-0.03160305
0.542,0.2614746,0.2124023,0.3186035,-0.170916,-1.790992,-0.5985496
0.564,0.3115234,0.06542969,0.3908691,0.09610687,-1.522061,-1.064733
0.585,0.3725586,-0.07885742,0.4587402,0.2144275,-1.244427,-1.367328
0.606,0.4318848,-0.4621582,0.6027832,0.02259542,-0.8712977,-1.580382
0.628,0.46875,-1.102295,0.5991211,-0.5635114,-0.3571756,-1.404122
