time,X,Y,Z,ROLL,PITCH,YAW
1.307,-0.2900391,-0.5366211,-0.9074707,0.1523664,0.02129771,0.3430534
1.329,-0.2480469,-0.6062012,-0.9233398,0.1741985,0.05816794,0.4880916
1.351,-0.1884766,-0.5651855,-0.942627,0.1448855,0.06480916,0.620458
1.376,-0.1442871,-0.527832,-0.9304199,0.148397,0.05687023,0.6661069
1.397,-0.1462402,-0.6018066,-0.8815918,0.2015267,0.03671756,0.7341985
1.419,-0.1103516,-0.6984863,-0.8076172,0.2259542,0.07694656,0.8964886
1.44,-0.07470703,-0.6530762,-0.8444824,0.2427481,0.1487023,1.049237
1.461,-0.1020508,-0.5241699,-0.9035645,0.2706107,0.1850382,1.136183
1.483,-0.1088867,-0.5048828,-1.011475,0.3834351,0.1764885,1.179237
1.504,-0.06274414,-0.5395508,-1.106689,0.3466412,0.131145,1.279389
1.525,-0.01147461,-0.5166016,-0.9660645,0.2690076,0.129542,1.451374
1.547,0.02514648,-0.3359375,-0.9528809,0.2296947,0.2221374,1.588397
1.568,0.04760742,-0.04077148,-1.110107,0.3346565,0.2275573,1.597252
1.589,-0.001464844,0.1992188,-1.233154,0.5644275,0.09694656,1.426488
1.611,-0.01171875,0.152832,-1.077637,0.5791603,0.009999999,1.345114
1.632,0.01757813,0.1921387,-0.8139648,0.4115267,0.1521374,1.418092
1.654,-0.05297852,0.4689941,-0.8967285,0.4524427,0.3453435,1.402672
1.675,-0.1311035,0.7138672,-1.1604,0.4222901,0.360687,1.265878
1.696,-0.1364746,0.8664551,-1.213623,0.4375573,0.26,1.053359
1.718,-0.1782227,0.8366699,-1.11792,0.4537405,0.2174809,0.8645802
1.739,-0.2246094,0.8510742,-1.169678,0.3803053,0.1964122,0.718168
1.76,-0.2944336,0.9248047,-1.171387,0.3414504,0.1464122,0.5103817
1.782,-0.3325195,0.8415527,-1.140869,0.2601527,0.1272519,0.3071756
1.803,-0.3950195,0.6794434,-1.206299,0.1315267,0.1235878,0.1846565
1.824,-0.4301758,0.6279297,-1.28418,0.09045801,0.0421374,0.09679389
1.846,-0.4360352,0.6032715,-1.223145,0.1596947,-0.05847328,-0.002824428
1.867,-0.4245605,0.6630859,-1.212891,0.108626,-0.07969466,-0.1112977
1.888,-0.4101563,0.6618652,-1.289551,0.04725191,-0.108855,-0.2846565
1.91,-0.4216309,0.5368652,-1.325684,0.1190076,-0.1648092,-0.4163359
1.931,-0.4240723,0.5629883,-1.431152,0.1871756,-0.2315267,-0.5350382
