time,X,Y,Z,ROLL,PITCH,YAW
0.0,-0.6940918,0.4880371,-0.6928711,0.0680916,-0.1071756,-0.005725191
0.023,-0.6811523,0.4494629,-0.5725098,0.02450382,-0.2014504,0.0006870229
0.045,-0.6901855,0.4418945,-0.3474121,0.3470229,-0.1458015,-0.01694657
0.07,-0.666748,0.4677734,-0.3857422,0.2629771,0.0129771,0.001908397
0.092,-0.6425781,0.4460449,-0.5270996,0.1160305,0.08053435,0.01412214
0.113,-0.6594238,0.4169922,-0.6655273,0.02793893,0.04114504,0.03206107
0.135,-0.6940918,0.4465332,-0.6450195,0.1673282,-0.06961832,0.04351145
0.156,-0.8010254,0.4279785,-0.5539551,0.4127481,-0.1458779,0.07328244
0.177,-0.9001465,0.3825684,-0.4902344,0.5803817,-0.210458,0.1855725
0.199,-0.8466797,0.4406738,-0.2341309,1.121832,-0.1464885,0.2780916
0.22,-0.8154297,0.6066895,-0.08496094,1.219008,0.200916,0.2598474
0.242,-0.939209,0.626709,-0.1047363,1.785038,0.6036641,0.1500763
0.263,-0.9997559,0.626709,-0.2602539,2.04458,1.085267,-0.05832061
0.284,-1.188232,0.4987793,-0.5820313,2.501298,1.479389,-0.2276336
0.306,-1.314453,0.3876953,-1.088379,2.501298,1.658931,-0.3316794
0.327,-1.034912,0.1860352,-1.75415,2.501298,1.518931,-0.4689313
0.348,-0.8383789,0.06640625,-2.0,2.501298,0.9594656,-0.4529771
0.37,-0.8188477,0.08422852,-2.0,2.194046,0.007938932,-0.3692367
0.391,-0.8376465,0.1484375,-2.0,2.340687,-1.391679,-0.2241221
0.413,-0.3637695,0.2390137,-2.0,2.501298,-2.501374,-0.04503817
0.434,-0.08129883,0.3718262,-1.710938,2.501298,-2.501374,0.04664123
0.455,0.09619141,0.4868164,-1.038818,1.535649,-2.501374,-0.1721374
0.477,0.1765137,0.4621582,-0.6708984,0.4467175,-2.501374,-0.6085496
0.498,0.1433105,0.2573242,-0.5551758,0.1083206,-2.501374,-1.162519
0.52,0.07006836,0.08740234,-0.5102539,1.832443,-2.501374,-1.405115
0.541,0.2600098,0.1755371,-0.3303223,1.569695,-2.501374,-1.662901
0.562,0.4768066,-0.3562012,0.2004395,0.810229,-2.501374,-1.910992
0.584,0.5168457,-1.000732,0.5400391,1.242672,-2.501374,-1.581832
0.605,0.3820801,-1.187744,0.4812012,1.268473,-2.210382,-0.9425954
0.626,0.2177734,-0.9482422,0.7670898,1.462672,-2.05771,-0.4970229
