time,X,Y,Z,ROLL,PITCH,YAW
2.595,-0.8017578,0.3444824,-0.1315918,-1.04145,-0.4758779,0.3225191
2.618,-0.5820313,0.4567871,-0.1118164,-0.3576336,0.2475573,-0.01022901
2.64,-0.7023926,0.03759766,-1.159424,-0.8169466,0.1293893,-0.06687022
2.663,-0.7438965,-0.1098633,-0.973877,-0.6549618,-0.2214504,0.1217557
2.685,-0.6225586,0.2148438,-0.8510742,-0.02587786,-0.421832,0.2135878
2.706,-0.7858887,0.4265137,-0.3347168,0.2135114,-0.3723664,0.09343512
2.727,-0.7651367,0.3754883,-0.06298828,0.4475573,-0.02671756,-0.03282443
2.749,-0.6889648,0.2368164,-0.2185059,-0.002977099,0.4442748,-0.09633588
2.77,-0.6887207,0.02294922,-0.6176758,0.08389313,0.6228244,-0.0410687
2.791,-0.6711426,-0.02783203,-0.8022461,0.330458,0.5578626,0.119084
2.813,-0.673584,0.02929688,-0.8330078,0.4325954,0.460458,0.2622137
2.834,-0.6037598,0.06835938,-0.7470703,0.6024427,0.3842748,0.3436641
2.856,-0.6240234,0.1157227,-0.6772461,0.6958778,0.3978626,0.3982443
2.877,-0.6223145,0.1708984,-0.6767578,0.7294657,0.4866412,0.3986259
2.898,-0.5634766,0.07324219,-0.6252441,0.6403817,0.5794656,0.4191603
2.92,-0.5046387,-0.01123047,-0.6330566,0.5922137,0.7373282,0.5274809
2.941,-0.4411621,-0.01391602,-0.6508789,0.5348092,0.9156488,0.5784733
2.962,-0.4331055,0.04370117,-0.8010254,0.4167176,1.038779,0.5636642
2.984,-0.3742676,0.09570313,-0.9025879,0.4640458,1.048855,0.5518321
3.005,-0.2392578,0.3393555,-0.9248047,1.190229,1.109771,0.3672519
3.027,-0.3776855,0.3391113,-1.31543,0.7283969,0.8480152,0.1072519
3.048,-0.3356934,0.2023926,-1.499023,0.3547328,0.380687,-0.02679389
3.07,-0.3005371,0.1152344,-1.350342,0.2154962,-0.0421374,-0.07847328
3.091,-0.3911133,0.03515625,-1.095459,0.5607634,-0.2929008,-0.09946565
3.112,-0.3779297,-0.09033203,-0.9477539,0.6413741,-0.3254199,-0.04633588
3.134,-0.3393555,-0.1435547,-0.8232422,0.5532825,-0.2591603,0.05664122
3.155,-0.3862305,-0.1330566,-0.7844238,0.6080916,-0.1326718,0.1912977
3.177,-0.3874512,-0.08813477,-0.7810059,0.3451909,0.04175572,0.2961832
3.198,-0.390625,-0.004150391,-0.8815918,0.1590076,0.1874046,0.330458
3.219,-0.3823242,0.03564453,-1.000488,-0.0838168,0.2366412,0.290916
