time,X,Y,Z,ROLL,PITCH,YAW
0.653,0.1975098,-1.357666,-0.06982422,-0.3564886,-2.138855,-0.658626
0.676,0.1538086,-1.570801,-0.3881836,0.1920611,-1.652137,-0.5332061
0.697,0.177002,-1.451904,-0.4230957,0.7961069,-1.433359,-0.2731297
0.72,0.1306152,-1.383301,-0.3630371,1.154809,-1.32542,-0.02709924
0.742,0.154541,-1.300781,-0.1564941,1.204733,-1.217786,0.241603
0.763,0.171875,-1.050537,0.1713867,1.325038,-0.9594656,0.4261832
0.784,0.2199707,-0.8391113,0.2993164,1.736489,-0.579771,0.4520611
0.8059999,0.1418457,-1.009766,0.2473145,2.012977,-0.2293893,0.5084733
0.828,0.1047363,-1.187012,0.1164551,1.843969,-0.02541985,0.9003054
0.85,0.1850586,-0.9282227,-0.02294922,1.734733,0.06068702,1.301069
0.871,0.2478027,-0.583252,0.02563477,1.922061,0.1364122,1.49687
0.892,0.2070313,-0.4055176,0.1008301,2.003359,0.300687,1.592366
0.9139999,0.1791992,-0.3806152,-0.0324707,1.996947,0.4332061,1.737252
0.935,0.130127,-0.3383789,-0.1740723,1.88313,0.439771,2.0
0.957,0.2214355,0.05249023,-0.1005859,1.908626,0.4146565,2.160687
0.978,0.2138672,0.2849121,0.05004883,2.085191,0.550916,2.158855
1.006,0.1975098,0.4321289,-0.04272461,2.418855,0.8575572,2.181069
1.028,0.1557617,0.751709,-0.2348633,2.275725,0.9876336,2.092824
1.049,0.07836914,1.100342,-0.4001465,2.286641,0.9766413,1.792748
1.071,0.06518555,1.307129,-0.5268555,2.390458,0.8919085,1.35626
1.092,0.03857422,1.356201,-0.4196777,2.407176,0.7605343,0.8644275
1.113,0.01269531,1.04834,-0.1362305,2.200992,0.8080915,0.4951908
1.135,-0.06274414,0.7424316,-0.02905273,1.915343,1.079466,0.4765649
1.156,0.02050781,0.7729492,-0.2580566,1.944809,1.376641,0.5709161
1.177,0.1162109,1.075684,-0.4980469,1.849695,1.505802,0.4789313
1.199,0.06567383,1.196777,-0.5959473,1.802366,1.642595,0.2732061
1.22,-0.01196289,1.227295,-0.8496094,1.672137,1.758397,0.1047328
1.241,0.01708984,1.383301,-1.127441,1.370992,1.68145,-0.09984733
1.263,-0.01611328,1.452881,-1.087646,0.8889313,1.628092,-0.3994657
1.284,-0.07202148,1.474854,-1.352295,0.7548091,1.73542,-0.7421374
