time,X,Y,Z,ROLL,PITCH,YAW
0.0,-0.6813965,0.2558594,-0.7243652,0.1054199,-0.1203053,0.08114504
0.023,-0.5727539,0.237793,-0.3774414,0.258168,-0.09694656,0.06045802
0.045,-0.7097168,0.1687012,-0.3347168,0.590687,0.2006107,0.01793893
0.071,-0.6623535,0.114502,-0.5009766,0.5162596,0.3625954,0.1135878
0.092,-0.6159668,0.1992188,-0.6696777,0.3842748,0.4354198,0.2426718
0.114,-0.6135254,0.3251953,-0.9262695,0.1517557,0.4103054,0.2503817
0.135,-0.6069336,0.355957,-1.05835,0.02251908,0.1885496,0.1564886
0.156,-0.6557617,0.3486328,-0.9814453,0.1583206,-0.05900764,0.06068702
0.178,-0.6777344,0.3217773,-0.7749023,0.1322137,-0.1619084,0.03374046
0.199,-0.7124023,0.3171387,-0.6201172,0.09969465,-0.08610686,0.03709924
0.221,-0.9477539,0.3359375,-0.6357422,0.4464122,0.0359542,0.0510687
0.242,-1.3125,0.3588867,-0.8405762,1.188931,0.1281679,0.04977099
0.263,-1.677002,0.3476563,-1.245117,1.830534,0.1672519,0.1572519
0.285,-1.693115,0.4980469,-1.781494,1.213359,0.1577863,0.4416031
0.306,-1.724365,0.8513184,-2.0,0.569771,0.00961832,0.5745801
0.328,-1.587891,1.198242,-2.0,1.37374,-0.1813741,0.2187786
0.349,-1.485596,1.4021,-2.0,1.923359,-0.5935115,-0.4173283
0.37,-0.9904785,1.296387,-2.0,2.022595,-1.425344,-0.9499236
0.392,-0.3996582,1.145264,-2.0,1.263969,-2.409771,-1.283282
0.413,-0.08203125,0.9755859,-1.816162,0.4532061,-2.501374,-1.66687
0.435,0.1115723,0.4929199,-1.030762,0.2820611,-2.501374,-1.987176
0.456,0.3068848,0.1022949,-0.458252,0.9103053,-2.501374,-1.929084
0.477,0.3823242,-0.02319336,-0.3024902,0.8564885,-2.501374,-1.722443
0.499,0.4265137,-0.08666992,-0.2966309,0.02748091,-2.381603,-1.601832
0.52,0.4938965,-0.1540527,0.1191406,-0.0880916,-2.288473,-1.574198
0.541,0.557373,-0.1154785,0.4111328,0.08984733,-1.996641,-1.688779
0.563,0.4897461,-0.3928223,0.5483398,0.2068702,-1.648244,-1.764427
0.584,0.5419922,-0.5922852,0.5715332,-0.1289313,-1.338397,-1.59458
0.605,0.6147461,-0.8747559,0.638916,0.3179389,-1.009542,-1.462748
0.627,0.4338379,-0.838623,0.8740234,-0.1700763,-0.7035115,-1.17145
