time,X,Y,Z,ROLL,PITCH,YAW
0.001,-0.5356445,0.4077148,-0.9006348,-0.06167939,0.004198473,0.02977099
0.024,-0.5273438,0.3967285,-0.8354492,0.04908397,-0.09610687,0.0003816794
0.045,-0.5358887,0.4316406,-0.7717285,0.1107634,-0.1544275,-0.02610687
0.071,-0.5600586,0.3405762,-0.5881348,0.2060305,-0.07137404,-0.03633588
0.093,-0.567627,0.3095703,-0.6071777,0.2419847,0.05725191,0.01343511
0.114,-0.4851074,0.3496094,-0.8051758,0.04282443,0.1661069,0.06847328
0.136,-0.4970703,0.456543,-1.084961,-0.1278626,0.0178626,0.04740458
0.157,-0.5344238,0.4199219,-0.8305664,0.00351145,-0.1373282,-0.03633588
0.178,-0.6682129,0.4331055,-0.7145996,0.2253435,-0.0670229,-0.08503818
0.2,-0.9790039,0.4645996,-1.062012,0.4674809,0.04114504,-0.1675572
0.221,-1.327881,0.4553223,-1.571289,0.5512977,-0.06152672,-0.2589313
0.243,-1.517334,0.230957,-2.0,0.5879389,-0.3990077,-0.2510687
0.264,-1.459961,0.2480469,-2.0,0.8448854,-1.038015,-0.1064885
0.285,-1.220703,0.4885254,-2.0,0.800458,-1.665878,-0.08122137
0.307,-1.004883,0.5183105,-2.0,0.5405344,-2.1,-0.2007634
0.328,-0.8129883,0.1794434,-1.602783,0.2824428,-2.449924,-0.2227481
0.35,-0.546875,-0.1052246,-1.091553,0.3522901,-2.501374,-0.01671756
0.371,-0.3791504,0.1274414,-0.6530762,0.2794657,-2.501374,0.2692367
0.392,-0.1884766,0.5007324,-0.2646484,0.01969466,-2.501374,0.3051908
0.414,-0.07275391,0.6259766,0.04736328,-0.08938931,-2.501374,0.06938931
0.435,-0.004882813,0.5126953,0.1696777,0.3651908,-2.378092,-0.1925954
0.456,0.08422852,0.4128418,0.3261719,0.8884733,-2.277328,-0.3166412
0.478,0.1320801,0.2875977,0.4360352,1.054733,-2.049237,-0.3022137
0.499,0.222168,-0.04492188,0.7255859,0.960229,-1.718931,-0.01076336
0.52,0.2949219,-0.07104492,1.225342,0.2544275,-0.9725954,0.5370229
0.542,0.4663086,0.5083008,1.454834,-0.04717557,0.009160305,0.8499237
0.563,0.5124512,1.534912,1.33667,-0.06763358,1.008855,0.5879389
0.585,0.6401367,1.999939,1.16748,-0.5581679,1.936718,-0.459542
0.606,0.9685059,1.999939,1.180908,-0.5405344,2.501298,-1.84771
0.627,1.458496,1.901123,0.8208008,0.06236641,2.501298,-2.501374
