time,X,Y,Z,ROLL,PITCH,YAW
0.001,-0.7370605,-0.1479492,-0.6306152,0.04183206,0.08351145,-0.009770992
0.037,-0.7402344,-0.2128906,-0.6052246,0.1615267,-0.06908397,-0.07847328
0.05900001,-0.7573242,-0.09033203,-0.4858398,0.3744275,-0.0219084,-0.0610687
0.081,-0.7319336,-0.204834,-0.5234375,0.42,0.1247328,-0.07007634
0.102,-0.7338867,-0.239502,-0.7385254,0.15,0.1684733,0.01251908
0.124,-0.7453613,-0.2092285,-0.8439941,0.1348855,0.04427481,0.04824428
0.145,-0.7109375,-0.1955566,-0.7961426,0.1333588,-0.07641221,0.04351145
0.166,-0.7351074,-0.1960449,-0.6533203,0.1612977,-0.1125954,0.06099236
0.188,-0.8041992,-0.2556152,-0.5698242,0.261374,-0.03885496,0.04946565
0.209,-0.6850586,-0.4677734,-0.6594238,0.2325191,0.04091603,0.09396946
0.23,-0.5454102,-0.6274414,-0.699707,0.2628244,0.1193893,0.09656488
0.252,-0.7229004,-0.7548828,-0.8330078,0.229771,0.1171756,0.160687
0.273,-0.6630859,-0.9655762,-0.8034668,0.3246565,0.006564885,0.2653435
0.294,-0.6804199,-1.361084,-0.7431641,0.460229,-0.03824427,0.5339694
0.316,-0.5053711,-1.543701,-0.6743164,0.520458,-0.009083969,1.014046
0.337,-0.479248,-1.29541,-0.7827148,0.07664123,0.05557252,1.58687
0.359,-0.4365234,-0.7290039,-0.8847656,0.06977099,0.007328244,1.907786
0.38,-0.3537598,-0.2912598,-0.9243164,0.1856489,-0.09351145,1.848168
0.401,-0.3901367,-0.2839355,-0.8686523,0.5382442,-0.1667176,1.729389
0.423,-0.4372559,-0.1623535,-0.8483887,0.6267176,-0.1729008,1.734733
0.444,-0.3774414,0.04003906,-0.8295898,0.5016794,-0.1701527,1.73
0.465,-0.3815918,0.3212891,-0.7854004,0.4412977,-0.1528244,1.737252
0.487,-0.3537598,0.6601563,-0.6918945,0.650229,-0.1617557,1.56458
0.508,-0.3525391,0.7407227,-0.6992188,0.7247328,-0.1141985,1.311221
0.53,-0.3327637,0.6970215,-0.7226563,0.5272519,-0.09366412,1.265649
0.551,-0.3100586,0.8095703,-0.6252441,0.2316794,-0.0629771,1.281603
0.572,-0.3203125,1.054443,-0.5339355,0.3874046,0.0004580153,1.155191
0.594,-0.3642578,1.240479,-0.7023926,0.4073282,0.03984733,0.8761068
0.615,-0.3911133,1.272217,-0.7329102,0.2812214,-0.06396946,0.5518321
0.637,-0.4013672,1.030518,-0.5305176,0.4274046,-0.1267176,0.2733588
