time,X,Y,Z,ROLL,PITCH,YAW
1.311,-0.4541016,-0.847168,-2.0,-0.5141985,0.8193892,-1.978168
1.332,-0.552002,-0.7678223,-2.0,-0.3752672,-0.2178626,-1.411221
1.354,-0.5532227,-0.2717285,-2.0,-0.4720611,-0.7700763,-1.108244
1.375,-0.3532715,-0.2043457,-1.696289,-1.162214,-1.146336,-1.087328
1.397,-0.3388672,-0.1799316,-1.323486,-1.437786,-1.105038,-0.9730535
1.419,-0.2644043,-0.2382813,-1.161377,-1.319084,-1.275878,-0.8151145
1.44,-0.2724609,-0.2878418,-0.6772461,-0.6433588,-1.142901,-0.4694656
1.462,-0.2453613,0.1018066,-0.9370117,-1.244809,-0.8951145,-0.2183206
1.483,-0.2724609,0.8232422,-0.3554688,0.269084,0.2405344,-0.4063359
1.505,-0.2687988,0.2507324,-1.693115,-0.2577099,-0.159084,-0.478626
1.527,-0.3215332,0.1513672,-1.397217,0.2880916,-0.7651908,-0.32
1.549,-0.1608887,0.07080078,-0.892334,0.9632825,-1.085114,-0.1074809
1.57,-0.309082,0.2214355,-0.02734375,0.7061832,-0.7126718,-0.05694656
1.592,-0.4223633,0.2116699,-0.2480469,0.5774809,0.1201527,-0.05305343
1.614,-0.326416,0.0007324219,-1.032959,0.468626,0.320229,0.0961832
1.635,-0.3144531,0.1870117,-1.164063,0.1919847,0.08496183,0.1521374
1.657,-0.4477539,0.2910156,-0.9101563,0.2343511,-0.08664123,0.05351145
1.678,-0.3991699,0.4216309,-0.7185059,0.6101527,-0.04938931,-0.07366412
1.699,-0.3039551,0.2294922,-0.6552734,0.6298473,0.1061832,-0.1827481
1.721,-0.3005371,0.02368164,-0.7819824,0.3531298,0.2748091,-0.1125191
1.742,-0.4052734,0.03442383,-0.9675293,0.2417557,0.2840458,-0.0461832
1.763,-0.4143066,0.2548828,-1.148193,0.2775573,0.1142748,-0.04656488
1.785,-0.3757324,0.2702637,-0.9851074,0.6326718,-0.08488549,-0.1475573
1.806,-0.3569336,0.01855469,-0.7927246,0.4559542,-0.0319084,-0.139771
1.827,-0.3544922,0.05126953,-0.7827148,0.4312977,0.06015267,-0.07610687
1.849,-0.3786621,0.08154297,-0.9309082,0.3348855,0.151374,-0.0921374
1.871,-0.3735352,0.1113281,-1.061768,0.3065649,0.07610687,-0.1035115
1.892,-0.3967285,0.06079102,-1.078125,0.278855,-0.05717557,-0.1589313
1.913,-0.3918457,-0.1186523,-0.9074707,0.1615267,-0.05664122,-0.06847328
1.935,-0.3652344,-0.08642578,-0.828125,0.006335878,0.06427481,0.08007633
