time,X,Y,Z,ROLL,PITCH,YAW
0.659,-0.3308105,1.330322,-0.4196777,-0.05992366,0.2496183,-0.4942748
0.682,-0.2692871,1.177246,-0.4782715,-0.07076335,0.3557252,-0.759542
0.704,-0.2121582,1.154053,-0.5004883,-0.1262595,0.4358778,-0.9522138
0.728,-0.144043,1.146484,-0.4858398,-0.01854962,0.5251908,-1.187481
0.75,-0.04541016,1.191406,-0.5834961,0.004045802,0.5942748,-1.426488
0.771,0.05102539,1.13623,-0.611084,-0.006946565,0.6418321,-1.698779
0.793,0.1303711,1.00415,-0.5334473,-0.08770992,0.7003054,-1.974885
0.814,0.2062988,0.6584473,-0.4987793,-0.04290076,0.8725191,-2.193282
0.8349999,0.2114258,0.4003906,-0.7524414,-0.1169466,1.003969,-2.289847
0.857,0.1796875,0.1240234,-1.065918,-0.06183207,0.9867939,-2.312748
0.8780001,0.1665039,-0.07128906,-1.156494,-0.05580153,0.8455726,-2.336565
0.899,0.1032715,-0.3994141,-1.248291,-0.1466412,0.7903817,-2.246031
0.921,0.03710938,-0.5585938,-1.358643,-0.3941221,0.6734351,-2.061221
0.942,-0.009277344,-0.75,-1.148193,-0.4077863,0.6367176,-1.935725
0.963,-0.08349609,-1.04126,-1.179932,-0.3255725,0.6825191,-1.731069
0.985,-0.2133789,-1.075195,-1.405762,-0.2928244,0.6314504,-1.436718
1.006,-0.2927246,-0.973877,-1.532715,-0.2437405,0.4329771,-1.151298
1.027,-0.310791,-0.8566895,-1.477051,-0.0751145,0.1544275,-0.942061
1.049,-0.2524414,-0.8947754,-1.053955,-0.02801527,0.05091603,-0.749313
1.07,-0.2705078,-0.8356934,-0.9196777,-0.006564885,0.1377863,-0.5380916
1.092,-0.2915039,-0.7011719,-0.9831543,0.06862596,0.1678626,-0.3735878
1.113,-0.3039551,-0.6320801,-1.057129,0.1435114,0.1322137,-0.269542
1.134,-0.2822266,-0.6669922,-0.9560547,0.08603054,0.0787023,-0.1547328
1.156,-0.2341309,-0.6645508,-0.7583008,0.1905344,0.1126718,-0.03839695
1.177,-0.1455078,-0.6420898,-0.6442871,0.2510687,0.2233588,0.04564886
1.198,-0.1242676,-0.7719727,-0.7644043,0.3336641,0.3345802,0.1517557
1.22,-0.06323242,-0.848877,-0.8259277,0.2884733,0.3514504,0.3270229
1.241,-0.01123047,-0.8835449,-0.8652344,0.4768703,0.3751909,0.4380916
1.263,0.04980469,-1.057861,-0.8461914,0.4400763,0.430229,0.5884733
1.284,0.09155273,-1.200928,-0.8642578,0.329542,0.5071755,0.8600763
