time,X,Y,Z,ROLL,PITCH,YAW
0.0,-0.5351563,-0.3103027,-0.9870605,0.1150382,0.2337405,0.05908397
0.037,-0.5473633,0.1635742,-0.8232422,0.1581679,0.2024427,0.02664122
0.05900001,-0.4423828,0.01489258,-0.8430176,0.3037405,0.07496183,-0.0751145
0.08,-0.4389648,0.0949707,-0.3356934,0.8183969,0.3735878,-0.0821374
0.102,-0.310791,0.2290039,-0.6411133,0.460916,0.8167939,-0.1125191
0.124,-0.3598633,0.3979492,-1.097412,0.6543512,0.9686259,-0.3726717
0.145,-0.470459,-0.1689453,-1.977051,0.4545802,0.4581679,-0.4803817
0.167,-0.4523926,-0.3459473,-1.629883,0.05419847,-0.3100763,-0.300458
0.188,-0.583252,0.02758789,-0.9230957,-0.1139695,-0.3836641,-0.1868702
0.21,-0.6208496,0.7062988,-0.9692383,-0.2155725,-0.02755725,-0.4680916
0.231,-0.6640625,1.246582,-1.613037,-0.5354198,0.0759542,-1.166794
0.253,-0.5905762,0.9746094,-1.978027,0.7753435,-0.3559542,-2.087099
0.274,-0.59375,-0.0246582,-2.0,1.172901,-0.8006106,-2.441603
0.296,-0.6403809,-0.1574707,-1.883545,1.162443,-1.237939,-2.335496
0.318,-0.314209,-0.1547852,-2.0,0.7098474,-1.515573,-2.498397
0.339,-0.2353516,-0.949707,-1.678955,0.8563358,-2.155649,-2.348702
0.361,-0.0234375,-1.329346,-0.8015137,0.7525191,-2.46084,-1.689847
0.382,-0.03222656,-1.370117,0.01123047,0.5131298,-2.191832,-1.067405
0.404,0.01831055,-1.564697,0.4165039,0.1503053,-1.663817,-0.4028244
0.425,-0.02783203,-1.491699,0.623291,0.4883969,-1.027328,0.1971756
0.447,-0.1237793,-1.410889,0.2785645,1.080763,-0.5040458,0.7270992
0.468,-0.005126953,-1.365479,-0.01367188,1.813054,-0.3530534,1.257023
0.49,0.3718262,-0.8132324,0.05297852,0.750458,-0.3017557,1.503435
0.511,0.1193848,-0.4387207,0.7019043,0.5740458,-0.03954199,1.348931
0.533,-0.009521484,-0.7883301,0.8916016,1.360076,0.671374,1.311298
0.555,0.2558594,-0.8999023,0.5014648,1.207405,1.233969,1.718855
0.576,0.3630371,-0.07836914,0.1149902,-0.3816794,1.606183,1.95687
0.598,0.3041992,1.010254,0.1328125,-0.4938168,1.612672,1.58687
0.619,0.001953125,1.685547,0.1936035,1.165573,1.987176,0.3958779
0.641,0.2705078,1.337891,-0.5847168,1.007481,2.237557,-0.7451145
