time,X,Y,Z,ROLL,PITCH,YAW
0.0,-0.6994629,0.04858398,-0.6655273,0.08969465,0.2329008,0.06656489
0.037,-0.6394043,0.01196289,-0.4436035,-0.1819084,-0.02,0.05526717
0.05900001,-0.7282715,0.1618652,-0.2321777,-0.1758015,0.1025954,0.09740458
0.08,-0.6638184,0.3034668,-0.2155762,0.03427481,0.2898473,-0.01725191
0.102,-0.7243652,0.1787109,-0.5234375,0.1387023,0.438855,-0.1185496
0.123,-0.6987305,0.1716309,-0.8850098,-0.04549618,0.2823664,-0.1574809
0.144,-0.751709,0.2124023,-0.873291,-0.3373282,-0.07984733,-0.210229
0.166,-0.7727051,0.138916,-0.451416,-0.179313,-0.190916,-0.3189313
0.187,-0.779541,-0.03393555,-0.3937988,0.1098473,-0.09229008,-0.3452672
0.209,-0.7416992,-0.09326172,-0.5998535,-0.01519084,-0.03877863,-0.2477863
0.23,-0.7792969,-0.04418945,-0.7226563,-0.34,-0.1648855,-0.1625191
0.251,-0.8005371,0.0546875,-0.3986816,-0.2940458,-0.1762595,-0.1627481
0.273,-0.8156738,-0.015625,-0.3366699,0.001374046,-0.0570229,-0.1929008
0.294,-0.7973633,0.04272461,-0.5222168,0.1847328,-0.02122137,-0.1608397
0.315,-0.701416,0.01708984,-0.4909668,0.1538931,-0.06572519,-0.1269466
0.337,-0.6530762,-0.1772461,-0.1245117,0.4168702,0.0538168,-0.0961832
0.358,-0.3862305,-0.1804199,-0.3342285,0.6629007,0.3647328,0.1001527
0.38,0.1906738,0.05908203,-0.6296387,0.6685496,0.1946565,0.540687
0.401,0.482666,1.878418,-0.04052734,-0.2385496,-0.09282443,0.7596946
0.422,0.5280762,1.999939,1.19043,-0.3443511,0.4659542,-0.5978626
0.444,0.6813965,1.999939,1.00708,-0.1332061,1.85771,-2.501374
0.465,0.3725586,-0.3078613,-0.395752,0.3628244,2.501298,-2.501374
0.487,-0.4499512,-2.0,-2.0,-0.1267176,2.501298,-2.501374
0.508,-1.030762,-2.0,-2.0,-0.2452672,0.2458015,-0.7648855
0.529,-1.04541,-2.0,-1.985107,-0.3572519,-1.090305,0.7174046
0.551,-0.7827148,-2.0,-0.5087891,0.2385496,-0.9149618,1.035573
0.572,-0.4414063,-2.0,-0.03833008,0.6270229,-0.2896947,1.505191
0.593,0.02685547,-2.0,-0.3591309,0.6687786,0.2122901,2.501298
0.616,0.2185059,-1.937256,-0.7919922,0.5234351,0.2281679,2.501298
0.637,0.5541992,-0.5322266,-1.077881,0.4324428,0.1208397,2.501298
