time,X,Y,Z,ROLL,PITCH,YAW
0.659,0.486084,1.322266,-0.4482422,-0.6868702,2.003664,-2.501374
0.681,0.2648926,-0.2641602,-1.393799,-0.8275573,1.735802,-2.501374
0.703,-0.2011719,-1.118652,-1.476074,-0.7761832,1.321069,-2.501374
0.728,-0.5192871,-2.0,-1.784424,-0.4600763,0.9768703,-2.501374
0.749,-0.7443848,-2.0,-1.64502,-0.15,0.4494657,-1.708168
0.77,-0.8049316,-2.0,-1.400391,0.0121374,0.1923664,-0.9245038
0.792,-0.7080078,-2.0,-1.271729,0.1141221,-0.1475573,-0.3451145
0.813,-0.5368652,-2.0,-0.7819824,0.02610687,-0.2461832,0.3026718
0.834,-0.3967285,-1.969727,-0.6391602,0.2933588,-0.2219847,0.77
0.856,-0.2636719,-1.638672,-0.4912109,0.6474046,-0.1764122,0.962061
0.877,-0.1323242,-1.61499,-0.5383301,0.9152672,-0.1316031,1.229466
0.899,-0.07348633,-1.482666,-0.4841309,0.9002291,-0.04755725,1.606107
0.92,-0.07885742,-1.199219,-0.4777832,0.9366412,0.1030534,1.867634
0.941,-0.1271973,-1.086182,-0.7739258,1.177786,0.1533588,2.158092
0.963,-0.1523438,-0.5197754,-0.9006348,1.133664,0.1119084,2.364428
0.984,-0.2575684,0.001220703,-0.677002,0.7276336,0.05022901,2.447099
1.005,-0.3273926,0.5595703,-0.5756836,0.4486259,0.1048092,2.477557
1.027,-0.4052734,1.172852,-0.6040039,0.370229,0.03717557,2.36626
1.048,-0.4729004,1.893311,-0.5117188,0.250229,-0.1184733,1.959084
1.069,-0.5871582,1.999939,-0.170166,-0.02992367,-0.1274046,1.218931
1.091,-0.7055664,1.999939,-0.05859375,-0.1448855,0.1051145,0.4044275
1.112,-0.7114258,1.173828,-0.385498,-0.1473282,0.06244275,0.01526718
1.134,-0.635498,0.8352051,-0.09204102,-0.02503817,-0.00389313,-0.06564885
1.155,-0.4689941,0.8508301,0.1772461,-0.1130534,0.1594657,-0.1648092
1.176,-0.3569336,0.8811035,0.1350098,-0.1428244,0.4187786,-0.3580916
1.198,-0.1464844,0.7736816,0.1577148,-0.21,0.569084,-0.5472519
1.219,0.02001953,0.989502,0.2658691,0.02022901,0.799313,-0.7519847
1.24,0.1760254,1.357666,0.2338867,0.03114504,1.03542,-1.20145
1.262,0.3430176,1.245117,0.2453613,-0.2698473,1.52084,-1.761603
1.283,0.3969727,0.9680176,-0.112793,-0.7452672,1.983969,-2.202519
