time,X,Y,Z,ROLL,PITCH,YAW
0.001,-0.65625,-0.09521484,-0.942627,-0.01083969,0.1631298,0.00480916
0.038,-0.635498,-0.03979492,-0.8085938,0.1008397,-0.1133588,-0.0329771
0.05900001,-0.6333008,-0.1289063,-0.7412109,0.02145038,-0.08900763,-0.01671756
0.081,-0.6132813,-0.1013184,-0.7297363,0.06251908,-0.04854962,0.006030535
0.103,-0.6296387,-0.06323242,-0.7175293,-0.0009160305,0.001221374,0.01992366
0.124,-0.6540527,-0.01635742,-0.8222656,0.06717557,0.005419847,-0.01679389
0.145,-0.6469727,-0.1169434,-0.8317871,0.04748091,-0.04725191,-0.02641221
0.167,-0.6442871,-0.1159668,-0.7897949,0.06267176,-0.0751145,0.008778625
0.188,-0.6347656,-0.03540039,-0.6948242,0.06183207,-0.05160306,0.01160305
0.21,-0.6569824,-0.04394531,-0.6784668,0.01335878,0.005648855,0.004427481
0.231,-0.638916,-0.03881836,-0.8251953,0.1026718,0.007633588,-0.02541985
0.252,-0.6428223,-0.05712891,-0.7758789,0.06740458,-0.01633588,-0.03175573
0.274,-0.6401367,0.02075195,-0.7607422,0.03717557,-0.02458015,-0.04320611
0.295,-0.6223145,-0.01171875,-0.581543,0.1463359,0.0451145,-0.2154962
0.316,-0.605957,-0.5532227,-0.5825195,0.2136641,0.2711451,-0.3923664
0.338,-0.5092773,-1.402832,-0.920166,0.3183969,0.4423664,-0.3164886
0.359,-0.4384766,-2.0,-1.351318,0.1316794,0.3118321,0.2314504
0.381,-0.2619629,-2.0,-1.518555,-0.009694656,-0.04358778,1.134504
0.402,-0.2229004,-1.981934,-1.253662,-0.2555725,-0.3774046,1.989313
0.423,-0.1276855,-1.109375,-1.046387,-0.2038168,-0.5720611,2.449618
0.445,-0.05224609,-0.4287109,-0.8361816,-0.01587786,-0.6780153,2.501298
0.466,0.06323242,0.1557617,-0.6057129,0.1798473,-0.6407633,2.501298
0.487,0.1164551,0.8051758,-0.5078125,0.6043511,-0.5152672,2.46084
0.509,0.09765625,1.455322,-0.5463867,0.9317557,-0.3512214,2.102595
0.53,0.01733398,1.793701,-0.6306152,0.6184733,-0.2174046,1.618779
0.551,-0.03076172,1.802734,-0.4919434,0.2532825,-0.06412214,1.163893
0.573,-0.09204102,1.745605,-0.5603027,0.2487023,0.0310687,0.7440458
0.594,-0.1230469,1.605469,-0.5275879,0.2148092,0.01824427,0.4758015
0.615,-0.1010742,1.655029,-0.3442383,0.2481679,0.02496183,0.2220611
0.637,0.02124023,1.804199,-0.2080078,0.3628244,0.09908397,-0.1183206
