time,X,Y,Z,ROLL,PITCH,YAW
6.479,0.02001953,-0.625,-0.270752,-1.177939,-2.215191,1.818473
6.502,0.0559082,-0.6149902,-0.152832,-1.232443,-2.383282,2.093664
6.524,0.1411133,-0.6203613,0.004150391,-1.115267,-2.501374,2.391374
6.547,0.2009277,-0.4074707,0.2646484,-0.7980916,-2.501374,2.501298
6.569,0.2368164,-0.3413086,0.409668,-1.213969,-2.425649,2.501298
6.59,0.2590332,-0.4111328,0.5981445,-0.9329008,-2.290611,2.501298
6.611,0.296875,-0.008789063,0.7094727,-0.7682443,-2.116107,2.501298
6.633,0.2543945,0.4394531,0.8981934,-0.8416031,-1.826031,2.501298
6.654,0.2141113,0.5166016,1.146729,-0.9129771,-1.474427,2.501298
6.675,0.2617188,0.7592773,1.361084,-0.458397,-1.023588,2.501298
6.697,0.2971191,1.219482,1.498047,-0.2242748,-0.3992367,2.501298
6.718,0.2856445,1.231201,1.529297,0.02908397,0.3183206,2.180992
6.74,0.2807617,1.187012,1.310303,0.4493893,0.9810687,1.914657
6.761,0.3713379,1.460938,1.061279,0.5974046,1.53458,1.675344
6.782,0.40625,1.490479,0.854248,0.8009924,2.051679,1.134962
6.804,0.2663574,1.217529,0.375,1.101985,2.480992,0.7673283
6.825,0.2668457,1.256592,-0.03320313,0.9803053,2.501298,0.6653435
6.846,0.3266602,1.220215,-0.1740723,0.6467939,2.501298,0.4950382
6.868,0.3112793,1.052246,-0.05273438,0.9923664,2.501298,0.3422137
6.889,0.244873,1.163818,0.1542969,1.208397,2.501298,0.3174046
6.91,0.3334961,1.546631,0.05981445,1.395344,2.501298,0.0589313
6.932,0.4243164,1.529785,-0.595459,1.493969,2.501298,-0.450687
6.953,0.6801758,1.334473,-1.169189,1.717252,2.501298,-1.010076
6.974,0.6555176,0.9516602,-1.191162,1.727328,2.501298,-1.26687
6.996,0.4257813,0.7585449,-1.165771,1.197786,2.501298,-1.220229
7.017,0.2546387,0.6496582,-1.657471,1.297557,2.501298,-1.249695
7.039,0.2453613,0.3613281,-2.0,1.471985,2.501298,-1.143435
7.06,0.1064453,0.3041992,-2.0,1.525878,1.680458,-0.7108397
7.081,-0.04980469,0.4760742,-2.0,1.583435,0.4242748,-0.389542
7.103,-0.02612305,0.5996094,-1.11377,2.37771,0.2842748,-0.4455725
