time,X,Y,Z,ROLL,PITCH,YAW
1.297,-0.1806641,0.1896973,-1.726807,1.681603,-2.01229,1.315267
1.319,-0.02246094,-0.06958008,-1.379395,1.457328,-2.167786,1.46855
1.341,0.05859375,0.1633301,-0.9750977,0.9587786,-2.157481,1.628321
1.363,0.1635742,0.454834,-0.767334,0.9435878,-2.17855,1.466565
1.385,0.1992188,0.4291992,-0.364502,0.9037405,-2.172596,1.247176
1.406,0.2067871,0.4675293,0.2143555,0.5898473,-1.887481,1.11313
1.427,0.1711426,0.5349121,0.5231934,0.2835878,-1.43313,0.8646565
1.449,0.1594238,0.5712891,0.6787109,0.03603053,-0.9371756,0.588855
1.47,0.1433105,0.2705078,0.5639648,-0.07755725,-0.5337405,0.4120611
1.492,0.144043,0.2116699,0.4650879,0.01343511,-0.3854198,0.3259542
1.513,0.07421875,0.3432617,0.5571289,-0.0189313,-0.1936641,0.1243511
1.534,0.07421875,0.1694336,0.579834,0.02053435,0.02778626,-0.1824428
1.556,-0.02612305,-0.286377,0.3757324,0.1198473,0.2423664,-0.3022901
1.577,-0.08691406,-0.6320801,0.2841797,0.07923664,0.3067175,-0.2077099
1.598,-0.05151367,-0.763916,0.302002,0.1909924,0.4127481,0.03572519
1.62,-0.007080078,-0.5161133,0.3017578,0.3045802,0.5817557,0.220916
1.641,-0.2116699,-0.2443848,0.3554688,0.08633587,0.7996183,0.1731298
1.662,-0.2712402,-0.8337402,0.1384277,0.05335878,1.002443,0.09412213
1.684,-0.1994629,-1.457764,-0.2016602,0.1879389,1.013893,0.6275573
1.705,-0.03979492,-0.8312988,-0.06445313,0.4929008,1.117252,1.112061
1.727,-0.0007324219,-0.4614258,-0.3481445,0.2648092,1.399313,1.307863
1.748,0.001220703,-0.5603027,-0.611084,-0.1541221,1.49855,1.651603
1.77,-0.1501465,-0.2514648,-0.623291,0.002442748,1.514886,1.895802
1.791,-0.1809082,-0.125,-1.039307,0.500916,1.409847,1.836412
1.812,-0.06591797,-0.4912109,-1.077148,0.5325191,1.169008,2.104886
1.834,-0.05664063,-0.2592773,-0.5478516,0.3632824,1.33916,2.501298
1.855,-0.01000977,0.3679199,-0.9487305,0.3077099,1.661145,2.501298
1.876,0.0378418,0.8686523,-1.843262,0.4146565,1.404428,2.501298
1.898,-0.01611328,1.281982,-1.811523,0.9170992,0.769542,2.501298
1.919,-0.1459961,1.796631,-1.125488,1.096031,0.6031298,2.501298
