time,X,Y,Z,ROLL,PITCH,YAW
1.958,0.2067871,0.4724121,-0.8625488,1.397023,-0.1557252,2.501298
1.98,0.3171387,1.150879,-1.170166,1.339389,-0.1858015,2.501298
2.011,0.4736328,1.999939,-1.068848,0.6541985,-0.5145039,2.501298
2.033,0.3181152,1.999939,-0.769043,0.6848855,-0.6115267,1.88145
2.054,0.2770996,1.999939,-0.3881836,0.6340458,-0.5745039,1.017481
2.075,0.2353516,1.889648,0.08496094,0.09763359,-0.2183206,0.7020611
2.097,0.1843262,1.950684,0.2819824,0.03549618,0.3449618,0.3333588
2.118,0.3378906,1.857666,-0.2089844,-0.001526718,0.720458,-0.08389313
2.14,0.5195313,1.805908,-0.34375,-0.3444275,0.7241984,-0.4416031
2.161,0.6147461,1.963379,-0.03198242,-0.3517557,0.8892366,-0.9254962
2.182,0.7861328,1.999939,-0.04467773,-0.1980153,1.260687,-1.851298
2.204,0.9790039,1.736572,-0.2585449,-0.04519084,1.521985,-2.501374
2.225,1.237305,1.237793,-0.2817383,-0.2545801,1.682977,-2.501374
2.247,1.376953,0.6672363,-0.02075195,-0.7769465,2.354962,-2.501374
2.268,1.531494,0.1845703,-0.6657715,-1.862595,2.501298,-2.501374
2.289,1.345703,-0.9702148,-2.0,-2.501374,2.501298,-2.501374
2.311,0.7792969,-1.30957,-2.0,-2.025649,2.501298,-2.501374
2.332,0.2236328,-0.7128906,-2.0,-0.1361069,1.792061,-2.483206
2.353,0.1635742,-0.65625,-2.0,0.889771,0.8027481,-2.501374
2.375,0.1901855,-1.048828,-1.409912,0.0640458,0.8191603,-2.291603
2.396,-0.08764648,-1.62915,-1.509033,-0.7061069,1.457023,-1.812519
2.417,-0.251709,-1.946533,-2.0,-0.2652672,1.491603,-1.088321
2.439,-0.4404297,-1.831787,-2.0,0.3080153,0.7157252,-0.318855
2.46,-0.6083984,-1.469238,-2.0,0.5571756,-0.170229,0.3267176
2.481,-0.3879395,-1.314941,-2.0,0.8489313,-0.7318321,0.7854198
2.503,-0.2998047,-0.8979492,-2.0,1.003206,-1.289389,1.264275
2.524,-0.1914063,-0.395752,-2.0,1.364427,-1.761985,1.520534
2.546,-0.03735352,-0.1081543,-2.0,1.597252,-2.136488,1.637176
2.567,0.2316895,0.04467773,-2.0,1.691298,-2.369847,1.777939
2.588,0.4379883,0.5065918,-1.94458,1.637099,-2.501374,1.701527
